task,region,noise,seed,dim,emb_dim,init_mae,init_in,init_out,const_mae,detect_dist,detect_dist_emb,arm,hp,mae,err_in,err_out,err_in_emb,ess
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,density,density|alpha=1.0,0.4932120344141898,0.3343771842593556,0.5108603510980603,0.644567191809476,0.7781670470716743
cal8,real,real,3007,8,62,0.4478526052251906,0.4274496180167076,0.45011960380391086,0.9124643719374999,,,uniform,uniform,0.4862744138944628,0.4659327829318486,0.488534595112531,0.4458475485367613,1.0
cal8,real,real,3007,8,62,0.4478526052251906,0.4274496180167076,0.45011960380391086,0.9124643719374999,,,weakspot,"weakspot|alpha=0.2,q=0.03",0.49598607907359626,0.47388658496096925,0.49844157841944364,0.4530108236477094,0.9182741089853957
cal8,real,real,3007,8,62,0.4478526052251906,0.4274496180167076,0.45011960380391086,0.9124643719374999,,,weakspot,"weakspot|alpha=0.2,q=0.1",0.49236531433142205,0.4702159060412096,0.4948263596970012,0.44995955751315314,0.9678431993613431
cal8,real,real,3007,8,62,0.4478526052251906,0.4274496180167076,0.45011960380391086,0.9124643719374999,,,weakspot,"weakspot|alpha=0.2,q=0.3",0.4896707510734077,0.46624084050092257,0.49227407447035054,0.4456192280119886,0.9900134901204712
cal8,real,real,3007,8,62,0.4478526052251906,0.4274496180167076,0.45011960380391086,0.9124643719374999,,,weakspot,"weakspot|alpha=0.5,q=0.03",0.5099073224316684,0.4822827348699195,0.5129767210496404,0.4503431496548025,0.6425716994319581
cal8,real,real,3007,8,62,0.4478526052251906,0.4274496180167076,0.45011960380391086,0.9124643719374999,,,weakspot,"weakspot|alpha=0.5,q=0.1",0.5016121780464189,0.47576567111938345,0.5044840121494228,0.4533546140492764,0.8280492692007968
cal8,real,real,3007,8,62,0.4478526052251906,0.4274496180167076,0.45011960380391086,0.9124643719374999,,,weakspot,"weakspot|alpha=0.5,q=0.3",0.495863345427319,0.4706194034652677,0.498668227867547,0.45099444566516267,0.9406936940566113
cal8,real,real,3007,8,62,0.4478526052251906,0.4274496180167076,0.45011960380391086,0.9124643719374999,,,weakspot,"weakspot|alpha=0.8,q=0.03",0.5242956670402157,0.4931306759393563,0.5277584438291999,0.4592618505223058,0.41254275072102387
cal8,real,real,3007,8,62,0.4478526052251906,0.4274496180167076,0.45011960380391086,0.9124643719374999,,,weakspot,"weakspot|alpha=0.8,q=0.1",0.5140867677237643,0.4789821394242763,0.5179872819792629,0.4543926514424084,0.6529105051341091
cal8,real,real,3007,8,62,0.4478526052251906,0.4274496180167076,0.45011960380391086,0.9124643719374999,,,weakspot,"weakspot|alpha=0.8,q=0.3",0.5011196853283068,0.47369018004373264,0.5041674081377038,0.4524195939866171,0.8610328014467746
cal8,real,real,3007,8,62,0.4478526052251906,0.4274496180167076,0.45011960380391086,0.9124643719374999,,,weakspot,"weakspot|alpha=1.0,q=0.03",0.5850499888645101,0.5060672176593602,0.593825852331749,0.466244994405187,0.31007884046423584
cal8,real,real,3007,8,62,0.4478526052251906,0.4274496180167076,0.45011960380391086,0.9124643719374999,,,weakspot,"weakspot|alpha=1.0,q=0.1",0.5332643761581567,0.4826575461800428,0.538887357266836,0.4545366530451517,0.5462599014294914
cal8,real,real,3007,8,62,0.4478526052251906,0.4274496180167076,0.45011960380391086,0.9124643719374999,,,weakspot,"weakspot|alpha=1.0,q=0.3",0.5070774478250891,0.47718060247309424,0.5103993195308663,0.4544710589342767,0.7986064913444593
cal8,real,real,3007,8,62,0.4478526052251906,0.4274496180167076,0.45011960380391086,0.9124643719374999,,,weakspot_emb,"weakspot_emb|alpha=0.2,q=0.03",0.49263158917143757,0.4680670225548716,0.4953609854621671,0.4475551018763737,0.9746516963717949
