dataset,region,noise,seed,n_init,iters_initial,init_mae,init_in,init_out,region_share_R,prec_knn,prec_evtgpr,arm,alpha,top_q,mae,err_in,err_out,n_in_region,error
medical_charges,hard,outlier,6107,500,50,0.20368914536463834,0.32083313300827093,0.18998254641946047,0.10133333333333333,0.20444444444444446,0.6177777777777778,ws_region_knn,0.1,0.85,0.15636545883110256,0.3073832841906821,0.13869540330871666,20.0,
medical_charges,hard,outlier,6107,500,50,0.20368914536463834,0.32083313300827093,0.18998254641946047,0.10133333333333333,0.20444444444444446,0.6177777777777778,ws_region_knn,0.1,0.95,0.14582740752378653,0.3124719707961448,0.12632892329839754,19.0,
medical_charges,hard,outlier,6107,500,50,0.20368914536463834,0.32083313300827093,0.18998254641946047,0.10133333333333333,0.20444444444444446,0.6177777777777778,ws_region_evtgpr,0.1,0.85,0.15453033907027566,0.31058737087174254,0.13627066402843968,25.0,
medical_charges,hard,outlier,6107,500,50,0.20368914536463834,0.32083313300827093,0.18998254641946047,0.10133333333333333,0.20444444444444446,0.6177777777777778,ws_region_knn,0.2,0.7,0.1512962841623663,0.3072513435195739,0.13304854055145593,29.0,
medical_charges,hard,outlier,6107,500,50,0.20368914536463834,0.32083313300827093,0.18998254641946047,0.10133333333333333,0.20444444444444446,0.6177777777777778,ws_region_knn,0.2,0.85,0.1598094291121885,0.30739116776424064,0.14254141780383617,22.0,
medical_charges,hard,outlier,6107,500,50,0.20368914536463834,0.32083313300827093,0.18998254641946047,0.10133333333333333,0.20444444444444446,0.6177777777777778,ws_region_knn,0.2,0.95,0.1503525195311384,0.3096044995075032,0.13171901503236796,21.0,
medical_charges,hard,outlier,6107,500,50,0.20368914536463834,0.32083313300827093,0.18998254641946047,0.10133333333333333,0.20444444444444446,0.6177777777777778,ws_region_evtgpr,0.2,0.85,0.16039143404761555,0.31146205410664324,0.1427152012063051,35.0,
medical_charges,hard,outlier,6107,500,50,0.20368914536463834,0.32083313300827093,0.18998254641946047,0.10133333333333333,0.20444444444444446,0.6177777777777778,ws_region_knn,0.35,0.7,0.14946526749009606,0.3139188425681178,0.13022314295569476,21.0,
medical_charges,hard,outlier,6107,500,50,0.20368914536463834,0.32083313300827093,0.18998254641946047,0.10133333333333333,0.20444444444444446,0.6177777777777778,ws_region_knn,0.35,0.85,0.1494935883964128,0.31229396275320814,0.13044489896455097,31.0,
medical_charges,hard,outlier,6107,500,50,0.20368914536463834,0.32083313300827093,0.18998254641946047,0.10133333333333333,0.20444444444444446,0.6177777777777778,ws_region_knn,0.35,0.95,0.14347559352857256,0.30656667952785494,0.12439288896736078,35.0,
medical_charges,hard,outlier,6107,500,50,0.20368914536463834,0.32083313300827093,0.18998254641946047,0.10133333333333333,0.20444444444444446,0.6177777777777778,ws_region_evtgpr,0.35,0.85,0.1489244304072326,0.30589500287896426,0.13055786523949858,61.0,
medical_charges,hard,outlier,6107,500,50,0.20368914536463834,0.32083313300827093,0.18998254641946047,0.10133333333333333,0.20444444444444446,0.6177777777777778,ws_region_knn,0.5,0.7,0.14867262333404038,0.3091816270546237,0.12989203898360072,32.0,
medical_charges,hard,outlier,6107,500,50,0.20368914536463834,0.32083313300827093,0.18998254641946047,0.10133333333333333,0.20444444444444446,0.6177777777777778,ws_region_knn,0.5,0.85,0.13965277217746472,0.30763293518402796,0.11999801420490118,28.0,
medical_charges,hard,outlier,6107,500,50,0.20368914536463834,0.32083313300827093,0.18998254641946047,0.10133333333333333,0.20444444444444446,0.6177777777777778,ws_region_knn,0.5,0.95,0.14532701775067927,0.3078798431925486,0.1263072931318177,27.0,
medical_charges,hard,outlier,6107,500,50,0.20368914536463834,0.32083313300827093,0.18998254641946047,0.10133333333333333,0.20444444444444446,0.6177777777777778,ws_region_evtgpr,0.5,0.85,0.14880579252211282,0.30617705025925573,0.13039234460480958,77.0,
medical_charges,hard,outlier,6107,500,50,0.20368914536463834,0.32083313300827093,0.18998254641946047,0.10133333333333333,0.20444444444444446,0.6177777777777778,ws_region_knn,0.75,0.7,0.14736630617716304,0.3079436934317384,0.1285777205140335,41.0,
medical_charges,hard,outlier,6107,500,50,0.20368914536463834,0.32083313300827093,0.18998254641946047,0.10133333333333333,0.20444444444444446,0.6177777777777778,ws_region_knn,0.75,0.85,0.15347470068816893,0.30839117719426395,0.1353484779414351,37.0,
medical_charges,hard,outlier,6107,500,50,0.20368914536463834,0.32083313300827093,0.18998254641946047,0.10133333333333333,0.20444444444444446,0.6177777777777778,ws_region_knn,0.75,0.95,0.14623883970447094,0.3103546707034597,0.12703623339657474,21.0,
medical_charges,hard,outlier,6107,500,50,0.20368914536463834,0.32083313300827093,0.18998254641946047,0.10133333333333333,0.20444444444444446,0.6177777777777778,ws_region_evtgpr,0.75,0.85,0.16354525903284028,0.3110173330710277,0.14629007918866255,97.0,
medical_charges,hard,outlier,6107,500,50,0.20368914536463834,0.32083313300827093,0.18998254641946047,0.10133333333333333,0.20444444444444446,0.6177777777777778,ws_region_knn,1.0,0.7,0.1522562980056331,0.30611011742119093,0.13425441296371218,40.0,
medical_charges,hard,outlier,6107,500,50,0.20368914536463834,0.32083313300827093,0.18998254641946047,0.10133333333333333,0.20444444444444446,0.6177777777777778,ws_region_knn,1.0,0.85,0.1479343763423613,0.3074744451687093,0.12926716359780951,44.0,
medical_charges,hard,outlier,6107,500,50,0.20368914536463834,0.32083313300827093,0.18998254641946047,0.10133333333333333,0.20444444444444446,0.6177777777777778,ws_region_knn,1.0,0.95,0.15188200497598092,0.3082290680371014,0.13358839441395648,26.0,
medical_charges,hard,outlier,6107,500,50,0.20368914536463834,0.32083313300827093,0.18998254641946047,0.10133333333333333,0.20444444444444446,0.6177777777777778,ws_region_evtgpr,1.0,0.85,0.16219108711333968,0.3066030547301219,0.14529395937487785,123.0,
medical_charges,hard,outlier,6108,500,50,0.1432540726463851,0.2782079448095891,0.12916998549075528,0.09266666666666666,0.17777777777777778,0.4177777777777778,random,0.0,,0.1591785712258133,0.29749935172341,0.14474310600546775,,
medical_charges,hard,outlier,6108,500,50,0.1432540726463851,0.2782079448095891,0.12916998549075528,0.09266666666666666,0.17777777777777778,0.4177777777777778,ws_region_knn,0.1,0.7,0.16107666631631262,0.29216558732548775,0.14739593408509555,15.0,
medical_charges,hard,outlier,6108,500,50,0.1432540726463851,0.2782079448095891,0.12916998549075528,0.09266666666666666,0.17777777777777778,0.4177777777777778,ws_region_knn,0.1,0.85,0.1503711789104879,0.28690646990567614,0.13612205135770458,27.0,
medical_charges,hard,outlier,6108,500,50,0.1432540726463851,0.2782079448095891,0.12916998549075528,0.09266666666666666,0.17777777777777778,0.4177777777777778,ws_region_knn,0.1,0.95,0.1457423927647584,0.29222523583241683,0.13045511648657646,20.0,
medical_charges,hard,outlier,6108,500,50,0.1432540726463851,0.2782079448095891,0.12916998549075528,0.09266666666666666,0.17777777777777778,0.4177777777777778,ws_region_evtgpr,0.1,0.85,0.15226682684317255,0.2877488082927024,0.13812762502430942,31.0,
medical_charges,hard,outlier,6108,500,50,0.1432540726463851,0.2782079448095891,0.12916998549075528,0.09266666666666666,0.17777777777777778,0.4177777777777778,ws_region_knn,0.2,0.7,0.15603316748552884,0.28529070273965146,0.1425435627571859,22.0,
medical_charges,hard,outlier,6108,500,50,0.1432540726463851,0.2782079448095891,0.12916998549075528,0.09266666666666666,0.17777777777777778,0.4177777777777778,ws_region_knn,0.2,0.85,0.15410862331519143,0.2995755583000584,0.1389273694708293,18.0,
medical_charges,hard,outlier,6108,500,50,0.1432540726463851,0.2782079448095891,0.12916998549075528,0.09266666666666666,0.17777777777777778,0.4177777777777778,ws_region_knn,0.2,0.95,0.16218166547681745,0.3088640999741883,0.14687355939177982,29.0,
medical_charges,hard,outlier,6108,500,50,0.1432540726463851,0.2782079448095891,0.12916998549075528,0.09266666666666666,0.17777777777777778,0.4177777777777778,ws_region_evtgpr,0.2,0.85,0.14918362961017329,0.2975903341336914,0.13369557485868516,29.0,
medical_charges,hard,outlier,6108,500,50,0.1432540726463851,0.2782079448095891,0.12916998549075528,0.09266666666666666,0.17777777777777778,0.4177777777777778,ws_region_knn,0.35,0.7,0.15235810136412817,0.2964642965030918,0.13731885736563887,22.0,
medical_charges,hard,outlier,6108,500,50,0.1432540726463851,0.2782079448095891,0.12916998549075528,0.09266666666666666,0.17777777777777778,0.4177777777777778,ws_region_knn,0.35,0.85,0.14481804143843136,0.28442354206539733,0.13024849995941615,28.0,
medical_charges,hard,outlier,6108,500,50,0.1432540726463851,0.2782079448095891,0.12916998549075528,0.09266666666666666,0.17777777777777778,0.4177777777777778,ws_region_knn,0.35,0.95,0.14911154913674324,0.29907060021274817,0.13346148803604477,38.0,
medical_charges,hard,outlier,6108,500,50,0.1432540726463851,0.2782079448095891,0.12916998549075528,0.09266666666666666,0.17777777777777778,0.4177777777777778,ws_region_evtgpr,0.35,0.85,0.14699634835631545,0.281681228538147,0.13294033380393214,36.0,
medical_charges,hard,outlier,6108,500,50,0.1432540726463851,0.2782079448095891,0.12916998549075528,0.09266666666666666,0.17777777777777778,0.4177777777777778,ws_region_knn,0.5,0.7,0.16440947494104716,0.3273958678122019,0.14739985138906028,27.0,
medical_charges,hard,outlier,6108,500,50,0.1432540726463851,0.2782079448095891,0.12916998549075528,0.09266666666666666,0.17777777777777778,0.4177777777777778,ws_region_knn,0.5,0.85,0.1468836151123096,0.29963788456271573,0.13094183878645274,20.0,
medical_charges,hard,outlier,6108,500,50,0.1432540726463851,0.2782079448095891,0.12916998549075528,0.09266666666666666,0.17777777777777778,0.4177777777777778,ws_region_knn,0.5,0.95,0.15317835695301876,0.300869187254678,0.13776501243230446,30.0,
medical_charges,hard,outlier,6108,500,50,0.1432540726463851,0.2782079448095891,0.12916998549075528,0.09266666666666666,0.17777777777777778,0.4177777777777778,ws_region_evtgpr,0.5,0.85,0.16870055446508764,0.32722025563296686,0.1521570848236027,51.0,
medical_charges,hard,outlier,6108,500,50,0.1432540726463851,0.2782079448095891,0.12916998549075528,0.09266666666666666,0.17777777777777778,0.4177777777777778,ws_region_knn,0.75,0.7,0.16217194478620983,0.29071353598767735,0.14875705757633825,31.0,
medical_charges,hard,outlier,6108,500,50,0.1432540726463851,0.2782079448095891,0.12916998549075528,0.09266666666666666,0.17777777777777778,0.4177777777777778,ws_region_knn,0.75,0.85,0.15393155711844195,0.3162884276700872,0.13698763192006486,32.0,
medical_charges,hard,outlier,6108,500,50,0.1432540726463851,0.2782079448095891,0.12916998549075528,0.09266666666666666,0.17777777777777778,0.4177777777777778,ws_region_knn,0.75,0.95,0.1504994038217325,0.2985601180661237,0.13504745738761328,29.0,
medical_charges,hard,outlier,6108,500,50,0.1432540726463851,0.2782079448095891,0.12916998549075528,0.09266666666666666,0.17777777777777778,0.4177777777777778,ws_region_evtgpr,0.75,0.85,0.16140526324365342,0.2860953414932597,0.1483923285174383,63.0,
medical_charges,hard,outlier,6108,500,50,0.1432540726463851,0.2782079448095891,0.12916998549075528,0.09266666666666666,0.17777777777777778,0.4177777777777778,ws_region_knn,1.0,0.7,0.15508979113423685,0.32244112023049765,0.1376246331004471,34.0,
medical_charges,hard,outlier,6108,500,50,0.1432540726463851,0.2782079448095891,0.12916998549075528,0.09266666666666666,0.17777777777777778,0.4177777777777778,ws_region_knn,1.0,0.85,0.14864396086629636,0.3135816370468088,0.13143069703519927,35.0,
medical_charges,hard,outlier,6108,500,50,0.1432540726463851,0.2782079448095891,0.12916998549075528,0.09266666666666666,0.17777777777777778,0.4177777777777778,ws_region_knn,1.0,0.95,0.15546927966133747,0.29964895838687117,0.14042236675182568,34.0,
medical_charges,hard,outlier,6108,500,50,0.1432540726463851,0.2782079448095891,0.12916998549075528,0.09266666666666666,0.17777777777777778,0.4177777777777778,ws_region_evtgpr,1.0,0.85,0.17316553240260718,0.31648508079934934,0.15820838461299686,85.0,
medical_charges,hard,outlier,6109,500,50,0.1519309579452774,0.357620363316081,0.13059011456243458,0.108,0.4177777777777778,0.72,random,0.0,,0.14646382406310535,0.35801109529934094,0.12451521093263498,,
medical_charges,hard,outlier,6109,500,50,0.1519309579452774,0.357620363316081,0.13059011456243458,0.108,0.4177777777777778,0.72,ws_region_knn,0.1,0.7,0.14246599630899456,0.3577146944351114,0.12013334992504868,29.0,
medical_charges,hard,outlier,6109,500,50,0.1519309579452774,0.357620363316081,0.13059011456243458,0.108,0.4177777777777778,0.72,ws_region_knn,0.1,0.85,0.15314584556679614,0.3535336265618932,0.13235506034213929,31.0,
medical_charges,hard,outlier,6109,500,50,0.1519309579452774,0.357620363316081,0.13059011456243458,0.108,0.4177777777777778,0.72,ws_region_knn,0.1,0.95,0.1461067484925096,0.3542082336116054,0.12451564517993235,30.0,
medical_charges,hard,outlier,6109,500,50,0.1519309579452774,0.357620363316081,0.13059011456243458,0.108,0.4177777777777778,0.72,ws_region_evtgpr,0.1,0.85,0.15334632557798325,0.35461977291841107,0.1324636500261066,38.0,
medical_charges,hard,outlier,6109,500,50,0.1519309579452774,0.357620363316081,0.13059011456243458,0.108,0.4177777777777778,0.72,ws_region_knn,0.2,0.7,0.1556134442129997,0.35876899402758783,0.13453549533598944,21.0,
medical_charges,hard,outlier,6109,500,50,0.1519309579452774,0.357620363316081,0.13059011456243458,0.108,0.4177777777777778,0.72,ws_region_knn,0.2,0.85,0.14766834699953532,0.36275684637996225,0.12535232167750426,25.0,
medical_charges,hard,outlier,6109,500,50,0.1519309579452774,0.357620363316081,0.13059011456243458,0.108,0.4177777777777778,0.72,ws_region_knn,0.2,0.95,0.151925844310495,0.36555413961580574,0.12976131919051795,41.0,
medical_charges,hard,outlier,6109,500,50,0.1519309579452774,0.357620363316081,0.13059011456243458,0.108,0.4177777777777778,0.72,ws_region_evtgpr,0.2,0.85,0.1545924448229522,0.3568790867713476,0.13360464753470805,43.0,
medical_charges,hard,outlier,6109,500,50,0.1519309579452774,0.357620363316081,0.13059011456243458,0.108,0.4177777777777778,0.72,ws_region_knn,0.35,0.7,0.14196447633338932,0.357448742532118,0.11960738911188769,36.0,
medical_charges,hard,outlier,6109,500,50,0.1519309579452774,0.357620363316081,0.13059011456243458,0.108,0.4177777777777778,0.72,ws_region_knn,0.35,0.85,0.14749610665269564,0.35646987684319104,0.12581450135699304,41.0,
medical_charges,hard,outlier,6109,500,50,0.1519309579452774,0.357620363316081,0.13059011456243458,0.108,0.4177777777777778,0.72,ws_region_knn,0.35,0.95,0.14377777545039527,0.3627983122114671,0.12105379040012954,55.0,
medical_charges,hard,outlier,6109,500,50,0.1519309579452774,0.357620363316081,0.13059011456243458,0.108,0.4177777777777778,0.72,ws_region_evtgpr,0.35,0.85,0.1482366481460029,0.35393088374999554,0.12689530361313833,60.0,
medical_charges,hard,outlier,6109,500,50,0.1519309579452774,0.357620363316081,0.13059011456243458,0.108,0.4177777777777778,0.72,ws_region_knn,0.5,0.7,0.15120875663693237,0.36347701836986246,0.1291853387529418,45.0,
medical_charges,hard,outlier,6109,500,50,0.1519309579452774,0.357620363316081,0.13059011456243458,0.108,0.4177777777777778,0.72,ws_region_knn,0.5,0.85,0.14275659706597651,0.3633536663720313,0.11986904241391345,43.0,
medical_charges,hard,outlier,6109,500,50,0.1519309579452774,0.357620363316081,0.13059011456243458,0.108,0.4177777777777778,0.72,ws_region_knn,0.5,0.95,0.14381401875768093,0.35855772531712404,0.12153376664224202,61.0,
medical_charges,hard,outlier,6109,500,50,0.1519309579452774,0.357620363316081,0.13059011456243458,0.108,0.4177777777777778,0.72,ws_region_evtgpr,0.5,0.85,0.1484824071935091,0.35998337136958397,0.12653859854830926,81.0,
medical_charges,hard,outlier,6109,500,50,0.1519309579452774,0.357620363316081,0.13059011456243458,0.108,0.4177777777777778,0.72,ws_region_knn,0.75,0.7,0.1455571432587401,0.3620981054076364,0.12309042091658091,48.0,
medical_charges,hard,outlier,6109,500,50,0.1519309579452774,0.357620363316081,0.13059011456243458,0.108,0.4177777777777778,0.72,ws_region_knn,0.75,0.85,0.14574857053820797,0.36013197448772916,0.123505700812761,70.0,
medical_charges,hard,outlier,6109,500,50,0.1519309579452774,0.357620363316081,0.13059011456243458,0.108,0.4177777777777778,0.72,ws_region_knn,0.75,0.95,0.14408766568451,0.3589656159888009,0.12179348541011338,55.0,
medical_charges,hard,outlier,6109,500,50,0.1519309579452774,0.357620363316081,0.13059011456243458,0.108,0.4177777777777778,0.72,ws_region_evtgpr,0.75,0.85,0.1527759387436101,0.36220102428442513,0.1310475082349604,114.0,
medical_charges,hard,outlier,6109,500,50,0.1519309579452774,0.357620363316081,0.13059011456243458,0.108,0.4177777777777778,0.72,ws_region_knn,1.0,0.7,0.14159162644401824,0.3619715491408696,0.11872660135185041,60.0,
medical_charges,hard,outlier,6109,500,50,0.1519309579452774,0.357620363316081,0.13059011456243458,0.108,0.4177777777777778,0.72,ws_region_knn,1.0,0.85,0.14251042640558725,0.36118858747797156,0.11982196377776813,83.0,
medical_charges,hard,outlier,6109,500,50,0.1519309579452774,0.357620363316081,0.13059011456243458,0.108,0.4177777777777778,0.72,ws_region_knn,1.0,0.95,0.14748500859238997,0.35790980795336164,0.1256528550163068,53.0,
medical_charges,hard,outlier,6109,500,50,0.1519309579452774,0.357620363316081,0.13059011456243458,0.108,0.4177777777777778,0.72,ws_region_evtgpr,1.0,0.85,0.15695315725879277,0.3617963448311167,0.13570011130758033,142.0,
medical_charges,sparse_all,clean,6100,250,400,0.12544724536844745,0.10830051949836927,0.12734714640209402,0.02857142857142857,0.0,0.0,random,0.0,,0.10192996058274739,0.0923477598056722,0.10299169290989345,,
medical_charges,sparse_all,clean,6100,250,400,0.12544724536844745,0.10830051949836927,0.12734714640209402,0.02857142857142857,0.0,0.0,ws_region_knn,0.1,0.7,0.10269641474883437,0.09217682933431164,0.10386201168868289,7.0,
medical_charges,sparse_all,clean,6100,250,400,0.12544724536844745,0.10830051949836927,0.12734714640209402,0.02857142857142857,0.0,0.0,ws_region_knn,0.1,0.85,0.09737614721883382,0.0873005461213863,0.09849254956203891,3.0,
medical_charges,sparse_all,clean,6100,250,400,0.12544724536844745,0.10830051949836927,0.12734714640209402,0.02857142857142857,0.0,0.0,ws_region_knn,0.1,0.95,0.10287052831684197,0.09077271610827602,0.10421099681759673,5.0,
medical_charges,sparse_all,clean,6100,250,400,0.12544724536844745,0.10830051949836927,0.12734714640209402,0.02857142857142857,0.0,0.0,ws_region_evtgpr,0.1,0.85,0.09949841310498599,0.09149605604038834,0.10038509471253233,4.0,
medical_charges,sparse_all,clean,6100,250,400,0.12544724536844745,0.10830051949836927,0.12734714640209402,0.02857142857142857,0.0,0.0,ws_region_knn,0.2,0.7,0.10557153107940154,0.10027577927302288,0.10615831390937795,6.0,
medical_charges,sparse_all,clean,6100,250,400,0.12544724536844745,0.10830051949836927,0.12734714640209402,0.02857142857142857,0.0,0.0,ws_region_knn,0.2,0.85,0.10065337239012032,0.10228636906977333,0.10047243218595993,5.0,
medical_charges,sparse_all,clean,6100,250,400,0.12544724536844745,0.10830051949836927,0.12734714640209402,0.02857142857142857,0.0,0.0,ws_region_knn,0.2,0.95,0.09865564081550593,0.09180789443212484,0.09941438860972115,5.0,
medical_charges,sparse_all,clean,6100,250,400,0.12544724536844745,0.10830051949836927,0.12734714640209402,0.02857142857142857,0.0,0.0,ws_region_evtgpr,0.2,0.85,0.10337943055105892,0.09525469533741532,0.10427967197017687,5.0,
medical_charges,sparse_all,clean,6100,250,400,0.12544724536844745,0.10830051949836927,0.12734714640209402,0.02857142857142857,0.0,0.0,ws_region_knn,0.35,0.7,0.10132114869946421,0.08903924676195017,0.10268201481250727,8.0,
medical_charges,sparse_all,clean,6100,250,400,0.12544724536844745,0.10830051949836927,0.12734714640209402,0.02857142857142857,0.0,0.0,ws_region_knn,0.35,0.85,0.09616174064624224,0.09441062504760389,0.09635576872840183,0.0,
medical_charges,sparse_all,clean,6100,250,400,0.12544724536844745,0.10830051949836927,0.12734714640209402,0.02857142857142857,0.0,0.0,ws_region_knn,0.35,0.95,0.10578879294145456,0.10118030025690515,0.10629942570489118,0.0,
medical_charges,sparse_all,clean,6100,250,400,0.12544724536844745,0.10830051949836927,0.12734714640209402,0.02857142857142857,0.0,0.0,ws_region_evtgpr,0.35,0.85,0.1001573584497537,0.0894293363076959,0.10134605071153682,2.0,
medical_charges,sparse_all,clean,6100,250,400,0.12544724536844745,0.10830051949836927,0.12734714640209402,0.02857142857142857,0.0,0.0,ws_region_knn,0.5,0.7,0.10221099305729157,0.09371474061444907,0.10315239953457404,3.0,
medical_charges,sparse_all,clean,6100,250,400,0.12544724536844745,0.10830051949836927,0.12734714640209402,0.02857142857142857,0.0,0.0,ws_region_knn,0.5,0.85,0.09938991154884899,0.08704089043356271,0.10075821463826837,1.0,
medical_charges,sparse_all,clean,6100,250,400,0.12544724536844745,0.10830051949836927,0.12734714640209402,0.02857142857142857,0.0,0.0,ws_region_knn,0.5,0.95,0.09535034508021409,0.09340373113446064,0.09556603487870217,0.0,
medical_charges,sparse_all,clean,6100,250,400,0.12544724536844745,0.10830051949836927,0.12734714640209402,0.02857142857142857,0.0,0.0,ws_region_evtgpr,0.5,0.85,0.1023510228117169,0.0867966745675359,0.10407448433613462,4.0,
medical_charges,sparse_all,clean,6100,250,400,0.12544724536844745,0.10830051949836927,0.12734714640209402,0.02857142857142857,0.0,0.0,ws_region_knn,0.75,0.7,0.09563688677618386,0.09427763809165128,0.09578749500310098,3.0,
medical_charges,sparse_all,clean,6100,250,400,0.12544724536844745,0.10830051949836927,0.12734714640209402,0.02857142857142857,0.0,0.0,ws_region_knn,0.75,0.85,0.10343210285896931,0.1049560049333099,0.10326325061579747,1.0,
medical_charges,sparse_all,clean,6100,250,400,0.12544724536844745,0.10830051949836927,0.12734714640209402,0.02857142857142857,0.0,0.0,ws_region_knn,0.75,0.95,0.09767480114152904,0.09387249040771005,0.09809610688515409,4.0,
medical_charges,sparse_all,clean,6100,250,400,0.12544724536844745,0.10830051949836927,0.12734714640209402,0.02857142857142857,0.0,0.0,ws_region_evtgpr,0.75,0.85,0.10693454076800046,0.08991123661938404,0.10882076635958557,2.0,
medical_charges,sparse_all,clean,6100,250,400,0.12544724536844745,0.10830051949836927,0.12734714640209402,0.02857142857142857,0.0,0.0,ws_region_knn,1.0,0.7,0.09817282006718561,0.09242137666753394,0.09881009468991847,1.0,
medical_charges,sparse_all,clean,6100,250,400,0.12544724536844745,0.10830051949836927,0.12734714640209402,0.02857142857142857,0.0,0.0,ws_region_knn,1.0,0.85,0.0989849476398068,0.09721776761851,0.09918075570103907,0.0,
medical_charges,sparse_all,clean,6100,250,400,0.12544724536844745,0.10830051949836927,0.12734714640209402,0.02857142857142857,0.0,0.0,ws_region_knn,1.0,0.95,0.1004609806180966,0.09366651168281294,0.10121382513494698,1.0,
medical_charges,sparse_all,clean,6100,250,400,0.12544724536844745,0.10830051949836927,0.12734714640209402,0.02857142857142857,0.0,0.0,ws_region_evtgpr,1.0,0.85,0.10784437465511479,0.09354744384452267,0.10942851111538311,0.0,
medical_charges,sparse_all,clean,6101,250,400,0.4417523711910039,0.38444549522103777,0.44819062978162305,0.024,0.0076045627376425855,0.03802281368821293,random,0.0,,0.09947003079256533,0.10107083862194718,0.09929018475166704,,
medical_charges,sparse_all,clean,6101,250,400,0.4417523711910039,0.38444549522103777,0.44819062978162305,0.024,0.0076045627376425855,0.03802281368821293,ws_region_knn,0.1,0.7,0.09931044630041562,0.10696591179402402,0.09845037731837507,4.0,
medical_charges,sparse_all,clean,6101,250,400,0.4417523711910039,0.38444549522103777,0.44819062978162305,0.024,0.0076045627376425855,0.03802281368821293,ws_region_knn,0.1,0.85,0.09591229975241829,0.09630138867452946,0.09586858675894418,7.0,
medical_charges,sparse_all,clean,6101,250,400,0.4417523711910039,0.38444549522103777,0.44819062978162305,0.024,0.0076045627376425855,0.03802281368821293,ws_region_knn,0.1,0.95,0.09505622587736999,0.09958413667510546,0.09454752844625623,3.0,
medical_charges,sparse_all,clean,6101,250,400,0.4417523711910039,0.38444549522103777,0.44819062978162305,0.024,0.0076045627376425855,0.03802281368821293,ws_region_evtgpr,0.1,0.85,0.09687099291784836,0.0957827150460189,0.09699325772881026,7.0,
medical_charges,sparse_all,clean,6101,250,400,0.4417523711910039,0.38444549522103777,0.44819062978162305,0.024,0.0076045627376425855,0.03802281368821293,ws_region_knn,0.2,0.7,0.09649705165395642,0.10077601053622193,0.09601632323670524,6.0,
medical_charges,sparse_all,clean,6101,250,400,0.4417523711910039,0.38444549522103777,0.44819062978162305,0.024,0.0076045627376425855,0.03802281368821293,ws_region_knn,0.2,0.85,0.09621816821688002,0.09720503440002329,0.09610729671020875,5.0,
medical_charges,sparse_all,clean,6101,250,400,0.4417523711910039,0.38444549522103777,0.44819062978162305,0.024,0.0076045627376425855,0.03802281368821293,ws_region_knn,0.2,0.95,0.10010246115371141,0.101370084072125,0.09996004745542465,6.0,
medical_charges,sparse_all,clean,6101,250,400,0.4417523711910039,0.38444549522103777,0.44819062978162305,0.024,0.0076045627376425855,0.03802281368821293,ws_region_evtgpr,0.2,0.85,0.10133112471601644,0.0989617225555476,0.1015973200644117,3.0,
medical_charges,sparse_all,clean,6101,250,400,0.4417523711910039,0.38444549522103777,0.44819062978162305,0.024,0.0076045627376425855,0.03802281368821293,ws_region_knn,0.35,0.7,0.10117852929538372,0.1172483287130044,0.09937313470007815,2.0,
medical_charges,sparse_all,clean,6101,250,400,0.4417523711910039,0.38444549522103777,0.44819062978162305,0.024,0.0076045627376425855,0.03802281368821293,ws_region_knn,0.35,0.85,0.09675404767014381,0.10465625280538753,0.09586625821668485,2.0,
medical_charges,sparse_all,clean,6101,250,400,0.4417523711910039,0.38444549522103777,0.44819062978162305,0.024,0.0076045627376425855,0.03802281368821293,ws_region_knn,0.35,0.95,0.09455321614379815,0.09974907985921094,0.0939694761713213,5.0,
medical_charges,sparse_all,clean,6101,250,400,0.4417523711910039,0.38444549522103777,0.44819062978162305,0.024,0.0076045627376425855,0.03802281368821293,ws_region_evtgpr,0.35,0.85,0.09660762511287488,0.09838630334645039,0.09640779585637753,6.0,
medical_charges,sparse_all,clean,6101,250,400,0.4417523711910039,0.38444549522103777,0.44819062978162305,0.024,0.0076045627376425855,0.03802281368821293,ws_region_knn,0.5,0.7,0.10142605385307193,0.10037996750822908,0.10154357857034571,3.0,
medical_charges,sparse_all,clean,6101,250,400,0.4417523711910039,0.38444549522103777,0.44819062978162305,0.024,0.0076045627376425855,0.03802281368821293,ws_region_knn,0.5,0.85,0.09592394616772612,0.1027077768815496,0.09516180278385941,1.0,
medical_charges,sparse_all,clean,6101,250,400,0.4417523711910039,0.38444549522103777,0.44819062978162305,0.024,0.0076045627376425855,0.03802281368821293,ws_region_knn,0.5,0.95,0.10049392736328398,0.11430816794731177,0.09894193815417741,3.0,
medical_charges,sparse_all,clean,6101,250,400,0.4417523711910039,0.38444549522103777,0.44819062978162305,0.024,0.0076045627376425855,0.03802281368821293,ws_region_evtgpr,0.5,0.85,0.10257639811718114,0.10176125414077955,0.10266797714011393,4.0,
medical_charges,sparse_all,clean,6101,250,400,0.4417523711910039,0.38444549522103777,0.44819062978162305,0.024,0.0076045627376425855,0.03802281368821293,ws_region_knn,0.75,0.7,0.09712615222064283,0.09608555228284581,0.09724306055625742,2.0,
medical_charges,sparse_all,clean,6101,250,400,0.4417523711910039,0.38444549522103777,0.44819062978162305,0.024,0.0076045627376425855,0.03802281368821293,ws_region_knn,0.75,0.85,0.09551619976952341,0.10173620072717479,0.09481740099675055,3.0,
medical_charges,sparse_all,clean,6101,250,400,0.4417523711910039,0.38444549522103777,0.44819062978162305,0.024,0.0076045627376425855,0.03802281368821293,ws_region_knn,0.75,0.95,0.0998138603351612,0.10566100441002306,0.09915695093409217,1.0,
