dataset,region,noise,seed,region_share_R,detector,mae,err_in,secs,prec,error
synth2d,sparse_all,clean,6200,0.03,Gaussian Process Regression,0.09140977207642545,0.13179864615530193,4.942774534225464,0.061946902654867256,
synth2d,sparse_all,clean,6200,0.03,Polynomial Response Surface,0.10052841251297705,0.15076512967089584,0.01847672462463379,0.0,
synth2d,sparse_all,clean,6200,0.03,RBF Interpolation,0.09806095075223394,0.13204890831534757,0.059345245361328125,0.061946902654867256,
synth2d,sparse_all,clean,6200,0.03,kNN Performance Mapping,0.09467335410872708,0.1277752873955034,0.019222021102905273,0.05752212389380531,
synth2d,sparse_all,clean,6200,0.03,LOESS Local Regression,0.09613864316116182,0.15686318165819624,0.2961108684539795,0.035398230088495575,
synth2d,sparse_all,clean,6200,0.03,Quantile Regression,0.10154632312354031,0.18262552703154525,0.178480863571167,0.03,
synth2d,sparse_all,clean,6200,0.03,Peaks over Threshold (EVT),0.0997530033428664,0.14980791201473018,0.03151297569274902,0.004424778761061947,
synth2d,sparse_all,clean,6200,0.03,Bayesian Optimization (EI),0.0917472118932994,0.10871576724511614,5.45456337928772,0.13274336283185842,
synth2d,sparse_all,clean,6200,0.03,kNN + GPR (mean),0.08801939605466248,0.1099759655746894,4.6319122314453125,0.05752212389380531,
synth2d,sparse_all,clean,6200,0.03,kNN + Quantile (mean),0.09224645677286399,0.12513532569891936,0.30426526069641113,0.05752212389380531,
synth2d,sparse_all,clean,6200,0.03,Anchored GPR (QR prior),0.0929000942959406,0.10942163157733806,5.491464138031006,0.061946902654867256,
synth2d,sparse_all,clean,6200,0.03,Gated GPR (QR anchor),0.09040770602154959,0.10099058249934319,5.149437427520752,0.084070796460177,
synth2d,sparse_all,clean,6200,0.03,QR × GPR (geometric),0.10783127273564778,0.21101456843451952,5.96441388130188,0.03,
synth2d,sparse_all,clean,6200,0.03,EVT × GPR (geometric),0.09722461406368695,0.14899754856111236,4.584718465805054,0.01327433628318584,
synth2d,sparse_all,clean,6200,0.03,GPR/kNN (variance-weighted),0.09724480862699414,0.14344151918765144,4.851187705993652,0.06637168141592921,
synth2d,sparse_all,clean,6200,0.03,GPR/kNN (disagreement-amplified),0.0940001586979036,0.12635756492681938,4.291511058807373,0.07079646017699115,
synth2d,sparse_all,clean,6200,0.03,Local GPR (QR-localised),0.10410305331260745,0.14364148136243177,1.8870539665222168,0.13274336283185842,
synth2d,sparse_all,clean,6201,0.018666666666666668,random,0.11112868832568945,0.2692980411431412,,,
synth2d,sparse_all,clean,6201,0.018666666666666668,"kNN (LOO, default)",0.10299784670299462,0.24887367491768,0.011060714721679688,0.044444444444444446,
synth2d,sparse_all,clean,6201,0.018666666666666668,Gaussian Process Regression,0.09475103522284987,0.17573359281094827,5.83270001411438,0.030973451327433628,
synth2d,sparse_all,clean,6201,0.018666666666666668,Polynomial Response Surface,0.1256224499450468,0.3846941281626199,0.011121034622192383,0.02654867256637168,
synth2d,sparse_all,clean,6201,0.018666666666666668,RBF Interpolation,0.10624974645607298,0.22709225803269792,0.0759432315826416,0.03982300884955752,
synth2d,sparse_all,clean,6201,0.018666666666666668,kNN Performance Mapping,0.09748893681391703,0.1737908708380842,0.0322268009185791,0.048672566371681415,
synth2d,sparse_all,clean,6201,0.018666666666666668,LOESS Local Regression,0.10132843176481868,0.1793979213986003,0.3680763244628906,0.05752212389380531,
synth2d,sparse_all,clean,6201,0.018666666666666668,Quantile Regression,0.10839082279431012,0.18092057815487145,0.30164337158203125,0.05752212389380531,
synth2d,sparse_all,clean,6201,0.018666666666666668,Peaks over Threshold (EVT),0.10672764981548068,0.2835121208659845,0.03314495086669922,0.0,
synth2d,sparse_all,clean,6201,0.018666666666666668,Bayesian Optimization (EI),0.1082331117269595,0.23349349522968613,4.740812540054321,0.10176991150442478,
synth2d,sparse_all,clean,6201,0.018666666666666668,kNN + GPR (mean),0.09531421671284593,0.19835683711189833,4.1557745933532715,0.04424778761061947,
synth2d,sparse_all,clean,6201,0.018666666666666668,kNN + Quantile (mean),0.10052039819590866,0.14259715547365187,0.30620336532592773,0.06637168141592921,
synth2d,sparse_all,clean,6201,0.018666666666666668,Anchored GPR (QR prior),0.10638490097042218,0.25976033550182703,6.1390061378479,0.04424778761061947,
synth2d,sparse_all,clean,6201,0.018666666666666668,Gated GPR (QR anchor),0.10763330680156266,0.261102538487277,4.653475284576416,0.035398230088495575,
synth2d,sparse_all,clean,6201,0.018666666666666668,QR × GPR (geometric),0.10058698354500996,0.18475097900352136,5.710687160491943,0.08849557522123894,
synth2d,sparse_all,clean,6201,0.018666666666666668,EVT × GPR (geometric),0.11714051862723636,0.38073275189948663,3.7900447845458984,0.0,
synth2d,sparse_all,clean,6201,0.018666666666666668,GPR/kNN (variance-weighted),0.1162933249786036,0.34422749014690013,5.560063362121582,0.022123893805309734,
synth2d,sparse_all,clean,6201,0.018666666666666668,GPR/kNN (disagreement-amplified),0.10620344657788296,0.25852915554057776,5.014293432235718,0.03982300884955752,
synth2d,sparse_all,clean,6201,0.018666666666666668,Local GPR (QR-localised),0.11088094036786061,0.29712124069216556,1.520132303237915,0.048672566371681415,
synth2d,sparse_all,clean,6202,0.03666666666666667,random,0.11649086993010002,0.1729451378483669,,,
synth2d,sparse_all,clean,6202,0.03666666666666667,"kNN (LOO, default)",0.09155656009177167,0.1298651463776165,0.010073184967041016,0.1111111111111111,
synth2d,sparse_all,clean,6202,0.03666666666666667,Gaussian Process Regression,0.10689960977584519,0.13006558194229348,4.211751222610474,0.11946902654867257,
synth2d,sparse_all,clean,6202,0.03666666666666667,Polynomial Response Surface,0.11966087058494354,0.16754087309272578,0.02023768424987793,0.0,
synth2d,sparse_all,clean,6202,0.03666666666666667,RBF Interpolation,0.09188844131115702,0.10908265730920733,0.050403594970703125,0.10176991150442478,
synth2d,sparse_all,clean,6202,0.03666666666666667,kNN Performance Mapping,0.09234775118499733,0.11591061108098363,0.022773027420043945,0.09292035398230089,
synth2d,sparse_all,clean,6202,0.03666666666666667,LOESS Local Regression,0.10835981052302704,0.17858645422900427,0.41901087760925293,0.0,
synth2d,sparse_all,clean,6202,0.03666666666666667,Quantile Regression,0.10803031519068654,0.1486635504176665,0.13341856002807617,0.038238702201622246,
synth2d,sparse_all,clean,6202,0.03666666666666667,Peaks over Threshold (EVT),0.09999214630487982,0.15428135588298694,0.043572425842285156,0.008849557522123894,
synth2d,sparse_all,clean,6202,0.03666666666666667,Bayesian Optimization (EI),0.0968333332234487,0.11407639967926003,5.2120490074157715,0.1504424778761062,
synth2d,sparse_all,clean,6202,0.03666666666666667,kNN + GPR (mean),0.09164257369696147,0.1369565454613298,3.9273428916931152,0.10619469026548672,
synth2d,sparse_all,clean,6202,0.03666666666666667,kNN + Quantile (mean),0.10092354965661222,0.13300139332029062,0.2379612922668457,0.05309734513274336,
synth2d,sparse_all,clean,6202,0.03666666666666667,Anchored GPR (QR prior),0.08990521283083422,0.12932504477183712,4.179535865783691,0.11946902654867257,
synth2d,sparse_all,clean,6202,0.03666666666666667,Gated GPR (QR anchor),0.09417559274441606,0.14685332146428615,3.634587049484253,0.03982300884955752,
synth2d,sparse_all,clean,6202,0.03666666666666667,QR × GPR (geometric),0.10438012583961628,0.14924268988486933,3.718679666519165,0.04519119351100811,
synth2d,sparse_all,clean,6202,0.03666666666666667,EVT × GPR (geometric),0.10527768278657393,0.15869005911708695,3.661799192428589,0.03982300884955752,
synth2d,sparse_all,clean,6202,0.03666666666666667,GPR/kNN (variance-weighted),0.10107293880779104,0.1473345488298916,3.6815619468688965,0.11061946902654868,
synth2d,sparse_all,clean,6202,0.03666666666666667,GPR/kNN (disagreement-amplified),0.09348821486347549,0.10600244082963622,4.01129412651062,0.11946902654867257,
synth2d,sparse_all,clean,6202,0.03666666666666667,Local GPR (QR-localised),0.0951196769304959,0.1691482248770643,1.7095575332641602,0.01327433628318584,
synth2d,sparse_all,clean,6203,0.024666666666666667,random,0.143324621037863,0.17468053433369918,,,
synth2d,sparse_all,clean,6203,0.024666666666666667,"kNN (LOO, default)",0.10952017660710271,0.14472893900071715,0.01007533073425293,0.04,
synth2d,sparse_all,clean,6203,0.024666666666666667,Gaussian Process Regression,0.10804588828960428,0.14060992471252928,5.1056153774261475,0.03982300884955752,
synth2d,sparse_all,clean,6203,0.024666666666666667,Polynomial Response Surface,0.11265321358079207,0.17264786621221692,0.017647266387939453,0.0,
synth2d,sparse_all,clean,6203,0.024666666666666667,RBF Interpolation,0.10637171129764324,0.1495362871743674,0.04584050178527832,0.03982300884955752,
synth2d,sparse_all,clean,6203,0.024666666666666667,kNN Performance Mapping,0.10989296482509273,0.15029248644897422,0.020067214965820312,0.04424778761061947,
synth2d,sparse_all,clean,6203,0.024666666666666667,LOESS Local Regression,0.12067521207722262,0.1619372650957396,0.3319435119628906,0.0,
synth2d,sparse_all,clean,6203,0.024666666666666667,Quantile Regression,0.1199486959533023,0.1766509926476198,0.14608359336853027,0.0,
synth2d,sparse_all,clean,6203,0.024666666666666667,Peaks over Threshold (EVT),0.11121804046595636,0.18884626446469913,0.030692338943481445,0.004424778761061947,
synth2d,sparse_all,clean,6203,0.024666666666666667,Bayesian Optimization (EI),0.11786636956030694,0.1308079441578323,5.43360447883606,0.084070796460177,
synth2d,sparse_all,clean,6203,0.024666666666666667,kNN + GPR (mean),0.11164913394644392,0.16229999874238424,4.262822866439819,0.04424778761061947,
synth2d,sparse_all,clean,6203,0.024666666666666667,kNN + Quantile (mean),0.11953774806872561,0.18713395372049607,0.29596924781799316,0.008849557522123894,
synth2d,sparse_all,clean,6203,0.024666666666666667,Anchored GPR (QR prior),0.10322792227506054,0.1477433724029465,5.068339586257935,0.03982300884955752,
synth2d,sparse_all,clean,6203,0.024666666666666667,Gated GPR (QR anchor),0.13978106472630691,0.19689625547307307,4.602658033370972,0.01327433628318584,
synth2d,sparse_all,clean,6203,0.024666666666666667,QR × GPR (geometric),0.11143013049332674,0.17724777424766405,5.297561407089233,0.022123893805309734,
synth2d,sparse_all,clean,6203,0.024666666666666667,EVT × GPR (geometric),0.1125310862103164,0.17600298228880654,4.724112033843994,0.004424778761061947,
synth2d,sparse_all,clean,6203,0.024666666666666667,GPR/kNN (variance-weighted),0.10013635682388193,0.12369018562178953,4.466416597366333,0.03982300884955752,
synth2d,sparse_all,clean,6203,0.024666666666666667,GPR/kNN (disagreement-amplified),0.1094210502500166,0.13702017876976086,4.5080015659332275,0.04424778761061947,
synth2d,sparse_all,clean,6203,0.024666666666666667,Local GPR (QR-localised),0.12686025913232504,0.18696616025583143,0.9363195896148682,0.0,
synth2d,sparse_all,clean,6204,0.03,random,0.08322967322735045,0.2735882249033532,,,
synth2d,sparse_all,clean,6204,0.03,"kNN (LOO, default)",0.08069736778806676,0.2652639865811496,0.025079011917114258,0.1288888888888889,
synth2d,sparse_all,clean,6204,0.03,Gaussian Process Regression,0.07912565108021338,0.2238094970004552,4.238458871841431,0.12389380530973451,
synth2d,sparse_all,clean,6204,0.03,Polynomial Response Surface,0.08605591647353214,0.31104941527118374,0.01560521125793457,0.0,
synth2d,sparse_all,clean,6204,0.03,RBF Interpolation,0.07677785831998792,0.23334795701161637,0.05009722709655762,0.11504424778761062,
synth2d,sparse_all,clean,6204,0.03,kNN Performance Mapping,0.07616245437971615,0.21766652910054,0.020084619522094727,0.13716814159292035,
synth2d,sparse_all,clean,6204,0.03,LOESS Local Regression,0.07958851532598632,0.2151859889669245,0.3169255256652832,0.11061946902654868,
synth2d,sparse_all,clean,6204,0.03,Quantile Regression,0.08615552477012091,0.2869009866268456,0.34503602981567383,0.03592120509849363,
synth2d,sparse_all,clean,6204,0.03,Peaks over Threshold (EVT),0.08549454034095953,0.2565034843368379,0.04889869689941406,0.035398230088495575,
synth2d,sparse_all,clean,6204,0.03,Bayesian Optimization (EI),0.08117639305789555,0.2515267604938322,4.007889032363892,0.14601769911504425,
synth2d,sparse_all,clean,6204,0.03,kNN + GPR (mean),0.08238979177538897,0.23009392794838146,3.7488410472869873,0.12389380530973451,
synth2d,sparse_all,clean,6204,0.03,kNN + Quantile (mean),0.07498319018597563,0.202901958210451,0.30118727684020996,0.1592920353982301,
synth2d,sparse_all,clean,6204,0.03,Anchored GPR (QR prior),0.08084257098840564,0.22894809008421926,4.135077476501465,0.12831858407079647,
synth2d,sparse_all,clean,6204,0.03,Gated GPR (QR anchor),0.07846060580944875,0.24910985991627685,4.5035271644592285,0.11946902654867257,
synth2d,sparse_all,clean,6204,0.03,QR × GPR (geometric),0.085996660829162,0.2811296231174367,4.468249797821045,0.0440324449594438,
synth2d,sparse_all,clean,6204,0.03,EVT × GPR (geometric),0.07885970318054572,0.22044243951174353,4.3063013553619385,0.0752212389380531,
synth2d,sparse_all,clean,6204,0.03,GPR/kNN (variance-weighted),0.0779502635879545,0.22774708248672854,4.6299848556518555,0.13274336283185842,
synth2d,sparse_all,clean,6204,0.03,GPR/kNN (disagreement-amplified),0.07971389566300877,0.2388755588040895,2.9513065814971924,0.11504424778761062,
synth2d,sparse_all,clean,6204,0.03,Local GPR (QR-localised),0.07980019596912413,0.2452140510943314,3.7762038707733154,0.12831858407079647,
synth2d,sparse_all,outlier,6200,0.027333333333333334,random,0.1574814315819145,0.2079201583970885,,,
synth2d,sparse_all,outlier,6200,0.027333333333333334,"kNN (LOO, default)",0.14881633940448935,0.12814310499150622,0.00951385498046875,0.08,
synth2d,sparse_all,outlier,6200,0.027333333333333334,Gaussian Process Regression,0.14586140659885066,0.15018679687243622,6.473952770233154,0.05309734513274336,
synth2d,sparse_all,outlier,6200,0.027333333333333334,Polynomial Response Surface,0.1768004428380134,0.21847212398852564,0.01789093017578125,0.0,
synth2d,sparse_all,outlier,6200,0.027333333333333334,RBF Interpolation,0.13284956691935043,0.15731076286879117,0.0642249584197998,0.05309734513274336,
synth2d,sparse_all,outlier,6200,0.027333333333333334,kNN Performance Mapping,0.14662174784931342,0.16087351342808812,0.019527673721313477,0.061946902654867256,
synth2d,sparse_all,outlier,6200,0.027333333333333334,LOESS Local Regression,0.15295578580552222,0.19484605179159367,0.3445103168487549,0.048672566371681415,
synth2d,sparse_all,outlier,6200,0.027333333333333334,Quantile Regression,0.14648263714071147,0.15603589760118342,0.30467653274536133,0.027333333333333334,
synth2d,sparse_all,outlier,6200,0.027333333333333334,Peaks over Threshold (EVT),0.14620539817191516,0.25874806584345866,0.036359310150146484,0.0,
synth2d,sparse_all,outlier,6200,0.027333333333333334,Bayesian Optimization (EI),0.14804704480025746,0.16083326013416654,4.740419149398804,0.10619469026548672,
synth2d,sparse_all,outlier,6200,0.027333333333333334,kNN + GPR (mean),0.13806696677490735,0.18954326488030016,4.560054063796997,0.048672566371681415,
synth2d,sparse_all,outlier,6200,0.027333333333333334,kNN + Quantile (mean),0.13146050404676066,0.14506559450546574,0.33251953125,0.061946902654867256,
synth2d,sparse_all,outlier,6200,0.027333333333333334,Anchored GPR (QR prior),0.15730707046294923,0.14876719733058588,7.146200180053711,0.05309734513274336,
synth2d,sparse_all,outlier,6200,0.027333333333333334,Gated GPR (QR anchor),0.14955559304386254,0.1682968346327707,4.965199947357178,0.084070796460177,
synth2d,sparse_all,outlier,6200,0.027333333333333334,QR × GPR (geometric),0.14994451467286074,0.19268804372613382,4.850326776504517,0.027333333333333334,
synth2d,sparse_all,outlier,6200,0.027333333333333334,EVT × GPR (geometric),0.16265242090700033,0.23155574262449624,4.3880698680877686,0.022123893805309734,
synth2d,sparse_all,outlier,6200,0.027333333333333334,GPR/kNN (variance-weighted),0.15736536878933116,0.1444934629909347,4.05922532081604,0.05309734513274336,
synth2d,sparse_all,outlier,6200,0.027333333333333334,GPR/kNN (disagreement-amplified),0.14031329552142965,0.13771457379174862,4.455112457275391,0.05309734513274336,
synth2d,sparse_all,outlier,6200,0.027333333333333334,Local GPR (QR-localised),0.16057643894255494,0.2056334258579907,1.3852403163909912,0.061946902654867256,
synth2d,sparse_all,outlier,6201,0.016,random,0.1936722462528905,0.24546845087509447,,,
synth2d,sparse_all,outlier,6201,0.016,"kNN (LOO, default)",0.18081509228834824,0.20944756164113884,0.012535810470581055,0.0,
synth2d,sparse_all,outlier,6201,0.016,Gaussian Process Regression,0.190858287346582,0.25145083873509977,4.407298564910889,0.0,
synth2d,sparse_all,outlier,6201,0.016,Polynomial Response Surface,0.1999164620930228,0.31763099415949925,0.012552499771118164,0.0,
synth2d,sparse_all,outlier,6201,0.016,RBF Interpolation,0.17704951528601026,0.2575483936638217,0.04797840118408203,0.008849557522123894,
synth2d,sparse_all,outlier,6201,0.016,kNN Performance Mapping,0.18761784596587114,0.23746408986555526,0.02709507942199707,0.0,
synth2d,sparse_all,outlier,6201,0.016,LOESS Local Regression,0.18581628672827097,0.3007447148788983,0.3519124984741211,0.0,
synth2d,sparse_all,outlier,6201,0.016,Quantile Regression,0.19788044633784285,0.2832270158375532,0.15190482139587402,0.01738122827346466,
synth2d,sparse_all,outlier,6201,0.016,Peaks over Threshold (EVT),0.1882483704923124,0.27324857300747496,0.03263401985168457,0.0,
synth2d,sparse_all,outlier,6201,0.016,Bayesian Optimization (EI),0.19285470589752213,0.22405912847954937,4.439359188079834,0.05752212389380531,
synth2d,sparse_all,outlier,6201,0.016,kNN + GPR (mean),0.17255817720148797,0.2965470729581149,4.6658971309661865,0.0,
synth2d,sparse_all,outlier,6201,0.016,kNN + Quantile (mean),0.18012074893312222,0.2414262312781552,0.1430823802947998,0.0,
synth2d,sparse_all,outlier,6201,0.016,Anchored GPR (QR prior),0.18640585573630797,0.23621872911038475,3.0855205059051514,0.0,
synth2d,sparse_all,outlier,6201,0.016,Gated GPR (QR anchor),0.17814062511088724,0.2391029514570909,3.8145079612731934,0.0,
synth2d,sparse_all,outlier,6201,0.016,QR × GPR (geometric),0.19453266873225755,0.26149917808589707,3.7575948238372803,0.01738122827346466,
synth2d,sparse_all,outlier,6201,0.016,EVT × GPR (geometric),0.18728129154056095,0.23866006562776165,5.170686960220337,0.0,
synth2d,sparse_all,outlier,6201,0.016,GPR/kNN (variance-weighted),0.18603135330914033,0.2625176329017931,4.483355522155762,0.0,
synth2d,sparse_all,outlier,6201,0.016,GPR/kNN (disagreement-amplified),0.18986472760911083,0.28654538339954244,3.8126633167266846,0.0,
synth2d,sparse_all,outlier,6201,0.016,Local GPR (QR-localised),0.18681317392487173,0.27239057868836775,1.7817978858947754,0.012482662968099861,
synth2d,sparse_all,outlier,6202,0.037333333333333336,random,0.19293543985952571,0.24401487085409337,,,
synth2d,sparse_all,outlier,6202,0.037333333333333336,"kNN (LOO, default)",0.16270529489783564,0.2205296177546137,0.008999824523925781,0.06666666666666667,
synth2d,sparse_all,outlier,6202,0.037333333333333336,Gaussian Process Regression,0.16315315352595963,0.2545939074275668,3.7708094120025635,0.05309734513274336,
synth2d,sparse_all,outlier,6202,0.037333333333333336,Polynomial Response Surface,0.1929759861913002,0.24133929588154474,0.012253522872924805,0.0,
synth2d,sparse_all,outlier,6202,0.037333333333333336,RBF Interpolation,0.1789272403762097,0.2854826836611298,0.07741975784301758,0.05752212389380531,
synth2d,sparse_all,outlier,6202,0.037333333333333336,kNN Performance Mapping,0.19411124394184615,0.25659614052547547,0.031479597091674805,0.07964601769911504,
synth2d,sparse_all,outlier,6202,0.037333333333333336,LOESS Local Regression,0.15055613248972144,0.23447929108760537,0.36102867126464844,0.05752212389380531,
synth2d,sparse_all,outlier,6202,0.037333333333333336,Quantile Regression,0.2053465975188025,0.24956020483532715,0.2278149127960205,0.037333333333333336,
synth2d,sparse_all,outlier,6202,0.037333333333333336,Peaks over Threshold (EVT),0.19111863742653556,0.3391584765462167,0.031178712844848633,0.0,
synth2d,sparse_all,outlier,6202,0.037333333333333336,Bayesian Optimization (EI),0.18917063845200863,0.1920361293693745,4.778403282165527,0.09734513274336283,
synth2d,sparse_all,outlier,6202,0.037333333333333336,kNN + GPR (mean),0.19317647210755606,0.29491836290937057,3.9745068550109863,0.07079646017699115,
synth2d,sparse_all,outlier,6202,0.037333333333333336,kNN + Quantile (mean),0.1898476662062949,0.297339940352099,0.14384007453918457,0.07964601769911504,
synth2d,sparse_all,outlier,6202,0.037333333333333336,Anchored GPR (QR prior),0.1981005612688219,0.3024313116079493,3.6987526416778564,0.030973451327433628,
synth2d,sparse_all,outlier,6202,0.037333333333333336,Gated GPR (QR anchor),0.1715354351354288,0.24394719865725956,4.405261993408203,0.05309734513274336,
synth2d,sparse_all,outlier,6202,0.037333333333333336,QR × GPR (geometric),0.21384261433509724,0.24862383113465328,4.9661149978637695,0.037333333333333336,
synth2d,sparse_all,outlier,6202,0.037333333333333336,EVT × GPR (geometric),0.16572986372246698,0.24967065891840795,4.454351902008057,0.022123893805309734,
synth2d,sparse_all,outlier,6202,0.037333333333333336,GPR/kNN (variance-weighted),0.18036562256587904,0.23333341559574158,3.484403371810913,0.06637168141592921,
synth2d,sparse_all,outlier,6202,0.037333333333333336,GPR/kNN (disagreement-amplified),0.18901008566125874,0.2006762147063932,4.2867591381073,0.03982300884955752,
synth2d,sparse_all,outlier,6202,0.037333333333333336,Local GPR (QR-localised),0.15130758591190724,0.20000506343551802,4.138996124267578,0.06637168141592921,
synth2d,sparse_all,outlier,6203,0.029333333333333333,random,0.15299334449656013,0.2649874140044059,,,
synth2d,sparse_all,outlier,6203,0.029333333333333333,"kNN (LOO, default)",0.13567636553612217,0.1530228608035486,0.11950230598449707,0.07111111111111111,
synth2d,sparse_all,outlier,6203,0.029333333333333333,Gaussian Process Regression,0.1604294672615207,0.24092568899550296,3.6260766983032227,0.01327433628318584,
synth2d,sparse_all,outlier,6203,0.029333333333333333,Polynomial Response Surface,0.1726297083963958,0.2946290511617957,0.016542673110961914,0.0,
synth2d,sparse_all,outlier,6203,0.029333333333333333,RBF Interpolation,0.14702573882069606,0.1469274659298962,0.052376747131347656,0.07079646017699115,
synth2d,sparse_all,outlier,6203,0.029333333333333333,kNN Performance Mapping,0.13516275483083337,0.14852114908751515,0.025990009307861328,0.05309734513274336,
synth2d,sparse_all,outlier,6203,0.029333333333333333,LOESS Local Regression,0.15368427246993507,0.25536754952478985,0.36048221588134766,0.05309734513274336,
synth2d,sparse_all,outlier,6203,0.029333333333333333,Quantile Regression,0.16844951629695196,0.19466434914172098,0.12477636337280273,0.023174971031286212,
synth2d,sparse_all,outlier,6203,0.029333333333333333,Peaks over Threshold (EVT),0.159174516746415,0.2851261908103945,0.04157090187072754,0.008849557522123894,
synth2d,sparse_all,outlier,6203,0.029333333333333333,Bayesian Optimization (EI),0.1473796713006079,0.21915372673823674,4.8706419467926025,0.035398230088495575,
synth2d,sparse_all,outlier,6203,0.029333333333333333,kNN + GPR (mean),0.14938725567865666,0.25676645791271696,3.0060970783233643,0.030973451327433628,
synth2d,sparse_all,outlier,6203,0.029333333333333333,kNN + Quantile (mean),0.142877676027963,0.16698435553294305,0.1716008186340332,0.03982300884955752,
synth2d,sparse_all,outlier,6203,0.029333333333333333,Anchored GPR (QR prior),0.16035148916257144,0.28428472345528893,3.537304639816284,0.004424778761061947,
synth2d,sparse_all,outlier,6203,0.029333333333333333,Gated GPR (QR anchor),0.15645057392689624,0.2671821835065434,3.7458693981170654,0.048672566371681415,
synth2d,sparse_all,outlier,6203,0.029333333333333333,QR × GPR (geometric),0.16971687159405008,0.24762432478332555,2.966506242752075,0.023174971031286212,
synth2d,sparse_all,outlier,6203,0.029333333333333333,EVT × GPR (geometric),0.15373520797894372,0.2559456079585892,3.2654776573181152,0.004424778761061947,
synth2d,sparse_all,outlier,6203,0.029333333333333333,GPR/kNN (variance-weighted),0.14688185398138198,0.20857649868119474,3.394951820373535,0.035398230088495575,
synth2d,sparse_all,outlier,6203,0.029333333333333333,GPR/kNN (disagreement-amplified),0.17736286346309352,0.29884654892248547,3.1529083251953125,0.02654867256637168,
synth2d,sparse_all,outlier,6203,0.029333333333333333,Local GPR (QR-localised),0.14493573799893744,0.1571717705117371,2.1248931884765625,0.08849557522123894,
synth2d,sparse_all,outlier,6204,0.02666666666666667,random,0.17978067050455698,0.2843926709219976,,,
synth2d,sparse_all,outlier,6204,0.02666666666666667,"kNN (LOO, default)",0.1689087278108259,0.34697537559507385,0.006527423858642578,0.035555555555555556,
synth2d,sparse_all,outlier,6204,0.02666666666666667,Gaussian Process Regression,0.18137209540477772,0.34461777029256,3.939772605895996,0.022123893805309734,
synth2d,sparse_all,outlier,6204,0.02666666666666667,Polynomial Response Surface,0.1814657940942887,0.3265893377735498,0.01151728630065918,0.0,
synth2d,sparse_all,outlier,6204,0.02666666666666667,RBF Interpolation,0.17702593124631164,0.29294787748161616,0.06360411643981934,0.035398230088495575,
synth2d,sparse_all,outlier,6204,0.02666666666666667,kNN Performance Mapping,0.16567972329646677,0.32447636984031836,0.021083354949951172,0.030973451327433628,
synth2d,sparse_all,outlier,6204,0.02666666666666667,LOESS Local Regression,0.1707156355006586,0.3157104393342422,0.17131662368774414,0.004424778761061947,
synth2d,sparse_all,outlier,6204,0.02666666666666667,Quantile Regression,0.18467704901335927,0.2683413968413368,0.2989211082458496,0.030127462340672075,
synth2d,sparse_all,outlier,6204,0.02666666666666667,Peaks over Threshold (EVT),0.1653498642932752,0.32183017875957914,0.037911176681518555,0.0,
synth2d,sparse_all,outlier,6204,0.02666666666666667,Bayesian Optimization (EI),0.16576141235478808,0.26847144388112276,4.209666728973389,0.07079646017699115,
synth2d,sparse_all,outlier,6204,0.02666666666666667,kNN + GPR (mean),0.16863182337995192,0.3104297209424192,3.6621007919311523,0.030973451327433628,
synth2d,sparse_all,outlier,6204,0.02666666666666667,kNN + Quantile (mean),0.16415361412509616,0.2772405181762379,0.28481554985046387,0.05309734513274336,
synth2d,sparse_all,outlier,6204,0.02666666666666667,Anchored GPR (QR prior),0.1901367734639941,0.2980003889936737,4.212878227233887,0.048672566371681415,
synth2d,sparse_all,outlier,6204,0.02666666666666667,Gated GPR (QR anchor),0.17287495107613657,0.23981350512888205,5.321698188781738,0.11061946902654868,
synth2d,sparse_all,outlier,6204,0.02666666666666667,QR × GPR (geometric),0.1763040569982053,0.2859129551798997,4.857300758361816,0.02549246813441483,
synth2d,sparse_all,outlier,6204,0.02666666666666667,EVT × GPR (geometric),0.16589049723077848,0.31772553388930386,5.018637657165527,0.008849557522123894,
synth2d,sparse_all,outlier,6204,0.02666666666666667,GPR/kNN (variance-weighted),0.18188179961341464,0.304916740398021,3.9055073261260986,0.05752212389380531,
synth2d,sparse_all,outlier,6204,0.02666666666666667,GPR/kNN (disagreement-amplified),0.19725350845229989,0.3946401305926778,5.117641925811768,0.022123893805309734,
synth2d,sparse_all,outlier,6204,0.02666666666666667,Local GPR (QR-localised),0.1850302225107169,0.34845781129090575,2.093721866607666,0.048672566371681415,
houses,hard,clean,6200,0.09133333333333334,random,0.4159828662075202,0.44996414406404456,,,
houses,hard,clean,6200,0.09133333333333334,"kNN (LOO, default)",0.41200963038959454,0.4514230378393358,0.04948878288269043,0.10666666666666667,
houses,hard,clean,6200,0.09133333333333334,Gaussian Process Regression,0.41568017330764084,0.45889025038162057,3.156862258911133,0.12831858407079647,
houses,hard,clean,6200,0.09133333333333334,Polynomial Response Surface,0.41852053740684025,0.43830285044607387,0.07219719886779785,0.008849557522123894,
houses,hard,clean,6200,0.09133333333333334,RBF Interpolation,0.4111154710244155,0.44650976325561803,0.05681777000427246,0.084070796460177,
houses,hard,clean,6200,0.09133333333333334,kNN Performance Mapping,0.40703663328746675,0.44703888830352334,0.05731368064880371,0.11946902654867257,
houses,hard,clean,6200,0.09133333333333334,LOESS Local Regression,,,,,"ValueError('operands could not be broadcast together with shapes (9,9) (3,3) ')"
houses,hard,clean,6200,0.09133333333333334,Quantile Regression,0.41610701209890716,0.45706054957081876,0.5150165557861328,0.07879490150637311,
