n_data,iters,amp,freq,seed,region,init_mae,const_mae,ratio,p_gate,dist
1000,400,1.0,3.0,3002,none,0.08948893300427087,0.7468028005100441,0.7759476498829918,0.015,0.6297680607868622
1000,400,1.0,3.0,3003,hard,0.18301243649534962,0.739064540755807,0.8024120269354169,0.005,0.655365038304016
1000,400,1.0,3.0,3003,none,0.2490372278225074,0.7394234670521931,0.8436448192934123,0.005,0.583196783274657
1000,400,1.0,3.0,3004,hard,0.1063965087324937,0.761456490069731,1.574167239765609,0.01,0.09656677171968794
1000,400,1.0,3.0,3004,none,0.08634148380465112,0.7636296927373963,1.219441073540227,0.02,0.5716502873929517
1000,400,1.0,3.0,3005,hard,0.12186456764473158,0.7546820660717655,1.2779933004427437,0.015,0.716241977803823
1000,400,1.0,3.0,3005,none,0.10544020059433379,0.755958718580306,1.152592447819952,0.005,0.7158452467740405
1000,400,1.0,3.0,3006,hard,0.11044086959512465,0.7654262702371359,1.310110315589601,0.02,0.593839600384387
1000,400,1.0,3.0,3006,none,0.11158893562691348,0.766691413269448,0.9253634381777616,0.02,0.564024207150315
1000,400,1.0,3.0,3007,hard,0.11722618575940014,0.7756120356013453,1.1492577478808412,0.04,0.6058461908939939
1000,400,1.0,3.0,3007,none,0.23038900512278374,0.7803306633308283,0.6909573121371181,0.005,0.6470436104360201
1000,400,1.0,3.0,3008,hard,0.0811175179002413,0.7649617289167847,1.3676784816868695,0.025,0.6662463395281518
1000,400,1.0,3.0,3008,none,0.07851735230781423,0.767405484100939,1.0069865712909487,0.03,0.522151835067367
1000,400,1.0,3.0,3009,hard,0.12003057532762537,0.7492277020791619,0.9756987566754758,0.01,0.6198837247190372
1000,400,1.0,3.0,3009,none,0.11620394896626456,0.7502207982027714,0.7319044341268977,0.02,0.620875871777063
1000,400,1.0,3.0,3010,hard,0.09282028137743153,0.7481619966694409,1.4252969888147058,0.02,0.6871689366284324
1000,400,1.0,3.0,3010,none,0.0862476442311376,0.7481183560916118,0.9922229784108864,0.01,0.6942132968280094
1000,400,1.0,3.0,3011,hard,0.09553333087461092,0.7687814555246932,1.698895937489101,0.01,0.0852544848782825
1000,400,1.0,3.0,3011,none,0.10912786836006227,0.7694434967699305,1.133107076924083,0.01,0.5363204545490475
1000,400,1.0,3.0,3012,hard,0.13199508289706885,0.735985985012499,0.9837114139600808,0.01,0.6110752268475884
1000,400,1.0,3.0,3012,none,0.12853330801670076,0.7353574218655231,0.6591825518038729,0.005,0.5982903678070406
1000,400,1.0,3.0,3013,hard,0.10908284037653407,0.749671302162947,1.3268043941203076,0.025,0.6104436026159828
1000,400,1.0,3.0,3013,none,0.1052475463647389,0.751775190801603,0.9412892001234492,0.05,0.6136087775789562
1000,400,1.0,3.0,3014,hard,0.09648049112943374,0.759474210871185,1.6397355042169457,0.035,0.05251738876316574
1000,400,1.0,3.0,3014,none,0.08723993868658227,0.759044444316246,1.0868690159788685,0.025,0.6391226431570944
1000,400,1.0,3.0,3015,hard,0.10451584648052906,0.7541103194701028,1.2651697933464614,0.015,0.6484347585029655
1000,400,1.0,3.0,3015,none,0.0908723705967629,0.7568071431472219,0.7658879638344107,0.015,0.6307928957259314
1000,400,1.0,3.0,3016,hard,0.09265784143575684,0.7539518175111928,1.2842737991937854,0.04,0.6624743900676644
1000,400,1.0,3.0,3016,none,0.0921034840836129,0.7566072094901871,1.2107290768799006,0.02,0.5983441063875535
1000,400,1.0,3.0,3017,hard,0.195797605520139,0.7453708338563464,0.8312977756135561,0.01,0.6488328320883447
1000,400,1.0,3.0,3017,none,0.23259191230843845,0.7455582837966436,0.7525077664507713,0.01,0.6512611176714944
1000,400,1.0,3.0,3018,hard,0.13199026351778942,0.7782078343594417,1.0415963480084334,0.005,0.6067905204591221
1000,400,1.0,3.0,3018,none,0.12447243487594781,0.7794570483230941,0.7870862117196175,0.005,0.6046139630771363
1000,400,1.0,3.0,3019,hard,0.10300534203719443,0.7535932989075645,1.769067861331381,0.01,0.5663709473713215
1000,400,1.0,3.0,3019,none,0.09701672835992983,0.7548990744026047,1.4726313345155648,0.005,0.5696886109359852
1000,400,1.0,5.0,3000,hard,0.10954830202738833,0.7643140062215734,1.9397463782884865,0.1,0.7038776433787296
1000,400,1.0,5.0,3000,none,0.10413114644980134,0.7656670337660616,0.8372877184461673,0.015,0.7458299083069792
1000,400,1.0,5.0,3001,hard,0.0980738361448079,0.7651765542786599,2.0829862707867126,0.15,0.008141084359579089
1000,400,1.0,5.0,3001,none,0.08386045246312511,0.76475703704028,0.6678299706707679,0.07,0.7886635221774618
1000,400,1.0,5.0,3002,hard,0.10968763945904528,0.7474956428427829,1.9944920017968513,0.015,0.6435378310343333
1000,400,1.0,5.0,3002,none,0.08948893300427087,0.7468028005100441,0.7759476498829918,0.015,0.6297680607868622
1000,400,1.0,5.0,3003,hard,0.2606229094018209,0.7449510345315493,1.1069604830382804,0.005,0.5832813163697247
1000,400,1.0,5.0,3003,none,0.2490372278225074,0.7394234670521931,0.8436448192934123,0.005,0.583196783274657
1000,400,1.0,5.0,3004,hard,0.12077929352629002,0.764451800761181,2.2666993804057536,0.01,0.03937385056410897
1000,400,1.0,5.0,3004,none,0.08634148380465112,0.7636296927373963,1.219441073540227,0.02,0.5716502873929517
1000,400,1.0,5.0,3005,hard,0.1113191764809282,0.7584505756693857,2.2020601312733277,0.025,0.07996112642107651
1000,400,1.0,5.0,3005,none,0.10544020059433379,0.755958718580306,1.152592447819952,0.005,0.7158452467740405
1000,400,1.0,5.0,3006,hard,0.12571665524450992,0.7705919895083316,1.7469852788055849,0.02,0.5892173479639282
1000,400,1.0,5.0,3006,none,0.11158893562691348,0.766691413269448,0.9253634381777616,0.02,0.564024207150315
1000,400,1.0,5.0,3007,hard,0.2412947053701367,0.7807548139963754,1.003768826033344,0.005,0.6479057534738737
1000,400,1.0,5.0,3007,none,0.23038900512278374,0.7803306633308283,0.6909573121371181,0.005,0.6470436104360201
1000,400,1.0,5.0,3008,hard,0.09692248763962402,0.7669601252907222,2.412568908621697,0.01,0.0241218255482498
1000,400,1.0,5.0,3008,none,0.07851735230781423,0.767405484100939,1.0069865712909487,0.03,0.522151835067367
1000,400,1.0,5.0,3009,hard,0.13141867618284117,0.7523312133014163,1.617562525687853,0.025,0.6154018657910125
1000,400,1.0,5.0,3009,none,0.11620394896626456,0.7502207982027714,0.7319044341268977,0.02,0.620875871777063
1000,400,1.0,5.0,3010,hard,0.10067902770481704,0.7497352682068648,1.8611699006404248,0.02,0.03837293953180144
1000,400,1.0,5.0,3010,none,0.0862476442311376,0.7481183560916118,0.9922229784108864,0.01,0.6942132968280094
1000,400,1.0,5.0,3011,hard,0.11505217290771969,0.7715109030882773,1.9070896712797976,0.045,0.019533835412356856
1000,400,1.0,5.0,3011,none,0.10912786836006227,0.7694434967699305,1.133107076924083,0.01,0.5363204545490475
1000,400,1.0,5.0,3012,hard,0.1400313739554835,0.7375795606342876,1.4893518508995087,0.01,0.6122937994261196
1000,400,1.0,5.0,3012,none,0.12853330801670076,0.7353574218655231,0.6591825518038729,0.005,0.5982903678070406
1000,400,1.0,5.0,3013,hard,0.1437499187924434,0.7541483963203682,1.6922007467391948,0.01,0.6379026146138393
1000,400,1.0,5.0,3013,none,0.1052475463647389,0.751775190801603,0.9412892001234492,0.05,0.6136087775789562
1000,400,1.0,5.0,3014,hard,0.09984080187211405,0.7622034128053385,2.1294108451588967,0.045,0.013081767362475377
1000,400,1.0,5.0,3014,none,0.08723993868658227,0.759044444316246,1.0868690159788685,0.025,0.6391226431570944
1000,400,1.0,5.0,3015,hard,0.11206606046866921,0.7588535831063313,2.0595515398140845,0.005,0.6493379226399202
1000,400,1.0,5.0,3015,none,0.0908723705967629,0.7568071431472219,0.7658879638344107,0.015,0.6307928957259314
1000,400,1.0,5.0,3016,hard,0.12150646198729716,0.7580937605090566,1.9346985314697156,0.02,0.044949049127942294
1000,400,1.0,5.0,3016,none,0.0921034840836129,0.7566072094901871,1.2107290768799006,0.02,0.5983441063875535
1000,400,1.0,5.0,3017,hard,0.23999953153089396,0.7491267241145249,1.0010247457356478,0.01,0.6543775356366501
1000,400,1.0,5.0,3017,none,0.23259191230843845,0.7455582837966436,0.7525077664507713,0.01,0.6512611176714944
1000,400,1.0,5.0,3018,hard,0.126619092954356,0.7811682911082273,1.6576255879400965,0.005,0.5941906717856593
1000,400,1.0,5.0,3018,none,0.12447243487594781,0.7794570483230941,0.7870862117196175,0.005,0.6046139630771363
1000,400,1.0,5.0,3019,hard,0.1054071242849262,0.7561691402071888,2.3893624974112595,0.02,0.572540724875501
1000,400,1.0,5.0,3019,none,0.09701672835992983,0.7548990744026047,1.4726313345155648,0.005,0.5696886109359852
1000,400,2.0,3.0,3000,hard,0.13583602846378146,0.7673381361700821,2.180415714550748,0.025,0.02770845883798429
1000,400,2.0,3.0,3000,none,0.10413114644980134,0.7656670337660616,0.8372877184461673,0.015,0.7458299083069792
1000,400,2.0,3.0,3001,hard,0.10061894528322457,0.7704054344126273,2.8007405011927258,0.045,0.02228903121878022
1000,400,2.0,3.0,3001,none,0.08386045246312511,0.76475703704028,0.6678299706707679,0.07,0.7886635221774618
1000,400,2.0,3.0,3002,hard,0.23619720530940702,0.750734169593603,1.4648510000131418,0.005,0.583107577624613
1000,400,2.0,3.0,3002,none,0.08948893300427087,0.7468028005100441,0.7759476498829918,0.015,0.6297680607868622
1000,400,2.0,3.0,3003,hard,0.15303616719283727,0.744675089892095,1.8301012277406425,0.005,0.6523344642659681
1000,400,2.0,3.0,3003,none,0.2490372278225074,0.7394234670521931,0.8436448192934123,0.005,0.583196783274657
1000,400,2.0,3.0,3004,hard,0.14463369437312018,0.7664319393513258,2.4164596796398,0.01,0.055066016307291105
1000,400,2.0,3.0,3004,none,0.08634148380465112,0.7636296927373963,1.219441073540227,0.02,0.5716502873929517
1000,400,2.0,3.0,3005,hard,0.13459539652521302,0.7602523857775166,2.427581523054019,0.085,0.06656407564680752
1000,400,2.0,3.0,3005,none,0.10544020059433379,0.755958718580306,1.152592447819952,0.005,0.7158452467740405
1000,400,2.0,3.0,3006,hard,0.13883497038477288,0.77110308548515,2.255657691805578,0.025,0.5931357476443817
1000,400,2.0,3.0,3006,none,0.11158893562691348,0.766691413269448,0.9253634381777616,0.02,0.564024207150315
1000,400,2.0,3.0,3007,hard,0.22345569280133232,0.7807493288280575,1.4456204926772709,0.005,0.5943689872970437
1000,400,2.0,3.0,3007,none,0.23038900512278374,0.7803306633308283,0.6909573121371181,0.005,0.6470436104360201
1000,400,2.0,3.0,3008,hard,0.11472167833928944,0.7707177591851272,2.7758130437597743,0.005,0.01598174314284357
1000,400,2.0,3.0,3008,none,0.07851735230781423,0.767405484100939,1.0069865712909487,0.03,0.522151835067367
1000,400,2.0,3.0,3009,hard,0.1399377511618368,0.7543887748761584,1.96446742228478,0.015,0.6284298015086942
1000,400,2.0,3.0,3009,none,0.11620394896626456,0.7502207982027714,0.7319044341268977,0.02,0.620875871777063
1000,400,2.0,3.0,3010,hard,0.11522478598881494,0.7551456037859867,2.7675591126534673,0.02,0.03383849628260043
1000,400,2.0,3.0,3010,none,0.0862476442311376,0.7481183560916118,0.9922229784108864,0.01,0.6942132968280094
1000,400,2.0,3.0,3011,hard,0.12217357134728349,0.7750548076396069,2.628077129633365,0.025,0.05431006355892888
1000,400,2.0,3.0,3011,none,0.10912786836006227,0.7694434967699305,1.133107076924083,0.01,0.5363204545490475
1000,400,2.0,3.0,3012,hard,0.15339913035336106,0.7413993475669899,1.6753580097942888,0.01,0.6189798707610336
1000,400,2.0,3.0,3012,none,0.12853330801670076,0.7353574218655231,0.6591825518038729,0.005,0.5982903678070406
1000,400,2.0,3.0,3013,hard,0.1264219186215666,0.7566974719444695,2.5721441227354123,0.035,0.03484480697407016
1000,400,2.0,3.0,3013,none,0.1052475463647389,0.751775190801603,0.9412892001234492,0.05,0.6136087775789562
1000,400,2.0,3.0,3014,hard,0.140775724940085,0.7671786610801398,2.4981160356341365,0.01,0.042043466177816305
1000,400,2.0,3.0,3014,none,0.08723993868658227,0.759044444316246,1.0868690159788685,0.025,0.6391226431570944
1000,400,2.0,3.0,3015,hard,0.12361843019599296,0.7589296497777163,2.368700277394099,0.005,0.04053436011517922
1000,400,2.0,3.0,3015,none,0.0908723705967629,0.7568071431472219,0.7658879638344107,0.015,0.6307928957259314
1000,400,2.0,3.0,3016,hard,0.13964818459662073,0.7601886823827483,2.223820226865026,0.02,0.04003667383803309
1000,400,2.0,3.0,3016,none,0.0921034840836129,0.7566072094901871,1.2107290768799006,0.02,0.5983441063875535
1000,400,2.0,3.0,3017,hard,0.13580028114999645,0.7522770338822338,1.8452313083989753,0.01,0.644831038261794
1000,400,2.0,3.0,3017,none,0.23259191230843845,0.7455582837966436,0.7525077664507713,0.01,0.6512611176714944
1000,400,2.0,3.0,3018,hard,0.127396015003054,0.7837454284802003,2.5173051687615637,0.01,0.028266049730032057
1000,400,2.0,3.0,3018,none,0.12447243487594781,0.7794570483230941,0.7870862117196175,0.005,0.6046139630771363
1000,400,2.0,3.0,3019,hard,0.11636930527276937,0.7594049601617464,3.018286249321095,0.015,0.0404579093476678
1000,400,2.0,3.0,3019,none,0.09701672835992983,0.7548990744026047,1.4726313345155648,0.005,0.5696886109359852
1000,400,2.0,5.0,3000,hard,0.14043469136988596,0.7676257322881122,3.254185294089699,0.06,0.02097058598085262
1000,400,2.0,5.0,3000,none,0.10413114644980134,0.7656670337660616,0.8372877184461673,0.015,0.7458299083069792
1000,400,2.0,5.0,3001,hard,0.12747007267198052,0.770156073009799,3.7751397897550505,0.125,0.015309369593173059
1000,400,2.0,5.0,3001,none,0.08386045246312511,0.76475703704028,0.6678299706707679,0.07,0.7886635221774618
1000,400,2.0,5.0,3002,hard,0.13348476808833049,0.7539242790199829,3.4357379419580005,0.02,0.021626052877069396
1000,400,2.0,5.0,3002,none,0.08948893300427087,0.7468028005100441,0.7759476498829918,0.015,0.6297680607868622
1000,400,2.0,5.0,3003,hard,0.279929213851566,0.7540415388728665,1.6128402383964362,0.005,0.5825486439875016
1000,400,2.0,5.0,3003,none,0.2490372278225074,0.7394234670521931,0.8436448192934123,0.005,0.583196783274657
1000,400,2.0,5.0,3004,hard,0.14665745590306017,0.7689155749719891,3.5744542164762034,0.01,0.01695882262754233
1000,400,2.0,5.0,3004,none,0.08634148380465112,0.7636296927373963,1.219441073540227,0.02,0.5716502873929517
1000,400,2.0,5.0,3005,hard,0.12578291361003838,0.766226229621458,4.345727153411,0.025,0.0052819092742412655
1000,400,2.0,5.0,3005,none,0.10544020059433379,0.755958718580306,1.152592447819952,0.005,0.7158452467740405
1000,400,2.0,5.0,3006,hard,0.22767561642483025,0.7796227114048438,1.9628533163813622,0.035,0.015928975421649876
1000,400,2.0,5.0,3006,none,0.11158893562691348,0.766691413269448,0.9253634381777616,0.02,0.564024207150315
1000,400,2.0,5.0,3007,hard,0.25180140973971904,0.7854417238117928,1.7427061935824077,0.015,0.5892351518285015
1000,400,2.0,5.0,3007,none,0.23038900512278374,0.7803306633308283,0.6909573121371181,0.005,0.6470436104360201
1000,400,2.0,5.0,3008,hard,0.12277461639214003,0.7713328417652897,3.961306804608768,0.02,0.01272737227347424
1000,400,2.0,5.0,3008,none,0.07851735230781423,0.767405484100939,1.0069865712909487,0.03,0.522151835067367
1000,400,2.0,5.0,3009,hard,0.2850140298510201,0.7592894869240695,1.639121642160148,0.035,0.590155452626032
1000,400,2.0,5.0,3009,none,0.11620394896626456,0.7502207982027714,0.7319044341268977,0.02,0.620875871777063
1000,400,2.0,5.0,3010,hard,0.12498904906800189,0.7558274050104516,3.464801337251242,0.035,0.027359562517203444
1000,400,2.0,5.0,3010,none,0.0862476442311376,0.7481183560916118,0.9922229784108864,0.01,0.6942132968280094
1000,400,2.0,5.0,3011,hard,0.14105442816357447,0.7775470071988675,3.1852679835625044,0.05,0.005735907853571673
1000,400,2.0,5.0,3011,none,0.10912786836006227,0.7694434967699305,1.133107076924083,0.01,0.5363204545490475
1000,400,2.0,5.0,3012,hard,0.21254722370373497,0.7438029875983989,2.1008300282855186,0.03,0.6425845239565903
1000,400,2.0,5.0,3012,none,0.12853330801670076,0.7353574218655231,0.6591825518038729,0.005,0.5982903678070406
1000,400,2.0,5.0,3013,hard,0.1933134927894465,0.7619127423054428,2.449800142705098,0.01,0.04015180420988499
1000,400,2.0,5.0,3013,none,0.1052475463647389,0.751775190801603,0.9412892001234492,0.05,0.6136087775789562
1000,400,2.0,5.0,3014,hard,0.12948419528656166,0.7696614920092718,3.384489626648646,0.075,0.012403039219205615
1000,400,2.0,5.0,3014,none,0.08723993868658227,0.759044444316246,1.0868690159788685,0.025,0.6391226431570944
1000,400,2.0,5.0,3015,hard,0.14778673823776814,0.7653582993068956,3.280519122178949,0.09,0.008791394925189967
1000,400,2.0,5.0,3015,none,0.0908723705967629,0.7568071431472219,0.7658879638344107,0.015,0.6307928957259314
1000,400,2.0,5.0,3016,hard,0.1925585872197714,0.765542294288025,2.520093854835468,0.015,0.03546443553588575
1000,400,2.0,5.0,3016,none,0.0921034840836129,0.7566072094901871,1.2107290768799006,0.02,0.5983441063875535
1000,400,2.0,5.0,3017,hard,0.26665514026141623,0.7564554248409994,1.5886246380293505,0.02,0.6564486753594974
1000,400,2.0,5.0,3017,none,0.23259191230843845,0.7455582837966436,0.7525077664507713,0.01,0.6512611176714944
1000,400,2.0,5.0,3018,hard,0.14553238480647668,0.7880622154173409,2.9663294492991614,0.085,0.004156462905793668
1000,400,2.0,5.0,3018,none,0.12447243487594781,0.7794570483230941,0.7870862117196175,0.005,0.6046139630771363
1000,400,2.0,5.0,3019,hard,0.14636589298380034,0.7611669631174736,3.2636207035750826,0.025,0.013111335972339419
1000,400,2.0,5.0,3019,none,0.09701672835992983,0.7548990744026047,1.4726313345155648,0.005,0.5696886109359852
1000,400,3.0,3.0,3000,hard,0.16439763005254338,0.7782856062592581,3.1204067190025135,0.005,0.01673730094035453
1000,400,3.0,3.0,3000,none,0.10413114644980134,0.7656670337660616,0.8372877184461673,0.015,0.7458299083069792
1000,400,3.0,3.0,3001,hard,0.13041279835480998,0.7821237891223202,4.116257762948241,0.04,0.011525531062164683
1000,400,3.0,3.0,3001,none,0.08386045246312511,0.76475703704028,0.6678299706707679,0.07,0.7886635221774618
1000,400,3.0,3.0,3002,hard,0.24428218744704056,0.7612780583439438,2.223610332802622,0.01,0.04765443073299591
1000,400,3.0,3.0,3002,none,0.08948893300427087,0.7468028005100441,0.7759476498829918,0.015,0.6297680607868622
1000,400,3.0,3.0,3003,hard,0.1723978846462633,0.7562338988511136,2.954909363347832,0.02,0.012685509913100917
1000,400,3.0,3.0,3003,none,0.2490372278225074,0.7394234670521931,0.8436448192934123,0.005,0.583196783274657
1000,400,3.0,3.0,3004,hard,0.18270645350791645,0.7786471001346418,3.3307763606413903,0.01,0.028193964100026843
1000,400,3.0,3.0,3004,none,0.08634148380465112,0.7636296927373963,1.219441073540227,0.02,0.5716502873929517
1000,400,3.0,3.0,3005,hard,0.16738389964585587,0.7735508986085115,3.2748481900990414,0.065,0.04971777677010771
1000,400,3.0,3.0,3005,none,0.10544020059433379,0.755958718580306,1.152592447819952,0.005,0.7158452467740405
1000,400,3.0,3.0,3006,hard,0.22714565450846047,0.7822893649306744,2.472543088456129,0.035,0.04987817291009815
1000,400,3.0,3.0,3006,none,0.11158893562691348,0.766691413269448,0.9253634381777616,0.02,0.564024207150315
1000,400,3.0,3.0,3007,hard,0.2523358939275181,0.7935949489586124,2.10570434983748,0.025,0.04483831550022087
1000,400,3.0,3.0,3007,none,0.23038900512278374,0.7803306633308283,0.6909573121371181,0.005,0.6470436104360201
1000,400,3.0,3.0,3008,hard,0.14305058947416519,0.7848131031419898,4.244332507388825,0.005,0.028811998641771204
1000,400,3.0,3.0,3008,none,0.07851735230781423,0.767405484100939,1.0069865712909487,0.03,0.522151835067367
1000,400,3.0,3.0,3009,hard,0.2853088387610625,0.7654213931235329,1.88301075178485,0.04,0.11882638596764764
1000,400,3.0,3.0,3009,none,0.11620394896626456,0.7502207982027714,0.7319044341268977,0.02,0.620875871777063
1000,400,3.0,3.0,3010,hard,0.13836427534342652,0.7686195817300059,4.239677642375397,0.02,0.02692923115986023
1000,400,3.0,3.0,3010,none,0.0862476442311376,0.7481183560916118,0.9922229784108864,0.01,0.6942132968280094
1000,400,3.0,3.0,3011,hard,0.15652290906411104,0.7861660017606811,3.7536355651270044,0.01,0.04581021817103701
1000,400,3.0,3.0,3011,none,0.10912786836006227,0.7694434967699305,1.133107076924083,0.01,0.5363204545490475
1000,400,3.0,3.0,3012,hard,0.24230073813406786,0.751459793868695,2.0448396175968626,0.03,0.6472878684540434
1000,400,3.0,3.0,3012,none,0.12853330801670076,0.7353574218655231,0.6591825518038729,0.005,0.5982903678070406
1000,400,3.0,3.0,3013,hard,0.15140630611787412,0.7698246319584271,3.751545959968448,0.035,0.02543693021114363
1000,400,3.0,3.0,3013,none,0.1052475463647389,0.751775190801603,0.9412892001234492,0.05,0.6136087775789562
1000,400,3.0,3.0,3014,hard,0.17673556864541617,0.7810428036378891,3.418888067673148,0.03,0.04671690333972165
1000,400,3.0,3.0,3014,none,0.08723993868658227,0.759044444316246,1.0868690159788685,0.025,0.6391226431570944
1000,400,3.0,3.0,3015,hard,0.14988224078214063,0.7711247933388353,3.531802410596141,0.005,0.025347909233263813
1000,400,3.0,3.0,3015,none,0.0908723705967629,0.7568071431472219,0.7658879638344107,0.015,0.6307928957259314
1000,400,3.0,3.0,3016,hard,0.3223804907745632,0.7723323617011273,1.6367301943755732,0.01,0.01343719966131861
1000,400,3.0,3.0,3016,none,0.0921034840836129,0.7566072094901871,1.2107290768799006,0.02,0.5983441063875535
1000,400,3.0,3.0,3017,hard,0.18520631167484258,0.7660796829329871,2.4762150849251974,0.005,0.014321164686497974
1000,400,3.0,3.0,3017,none,0.23259191230843845,0.7455582837966436,0.7525077664507713,0.01,0.6512611176714944
1000,400,3.0,3.0,3018,hard,0.17468285066901598,0.7952168968104981,3.0531872462747143,0.005,0.026444527755243002
1000,400,3.0,3.0,3018,none,0.12447243487594781,0.7794570483230941,0.7870862117196175,0.005,0.6046139630771363
1000,400,3.0,3.0,3019,hard,0.15122446385762037,0.7715001721876724,3.8775231341785026,0.015,0.030583007010126763
1000,400,3.0,3.0,3019,none,0.09701672835992983,0.7548990744026047,1.4726313345155648,0.005,0.5696886109359852
1000,400,3.0,5.0,3000,hard,0.17515023667385052,0.7791682578331388,4.444181673580048,0.04,0.0153896547298009
1000,400,3.0,5.0,3000,none,0.10413114644980134,0.7656670337660616,0.8372877184461673,0.015,0.7458299083069792
1000,400,3.0,5.0,3001,hard,0.14836347152747148,0.7815571191655325,5.410831707131677,0.085,0.01063346311830775
1000,400,3.0,5.0,3001,none,0.08386045246312511,0.76475703704028,0.6678299706707679,0.07,0.7886635221774618
1000,400,3.0,5.0,3002,hard,0.16769401336819847,0.766613659522508,4.435726866070743,0.025,0.0075679506631842145
1000,400,3.0,5.0,3002,none,0.08948893300427087,0.7468028005100441,0.7759476498829918,0.015,0.6297680607868622
1000,400,3.0,5.0,3003,hard,0.3002290149177046,0.7674472548087516,2.174481056776055,0.025,0.025960142566015584
1000,400,3.0,5.0,3003,none,0.2490372278225074,0.7394234670521931,0.8436448192934123,0.005,0.583196783274657
1000,400,3.0,5.0,3004,hard,0.2047892042158261,0.7812757282432989,3.713265423128388,0.02,0.014938300512523409
1000,400,3.0,5.0,3004,none,0.08634148380465112,0.7636296927373963,1.219441073540227,0.02,0.5716502873929517
1000,400,3.0,5.0,3005,hard,0.29971947996017945,0.7812646159924737,2.4108478791177306,0.015,0.640814289293634
1000,400,3.0,5.0,3005,none,0.10544020059433379,0.755958718580306,1.152592447819952,0.005,0.7158452467740405
1000,400,3.0,5.0,3006,hard,0.254321491501668,0.7951800478491932,2.7599886668676232,0.07,0.007187007939484383
1000,400,3.0,5.0,3006,none,0.11158893562691348,0.766691413269448,0.9253634381777616,0.02,0.564024207150315
1000,400,3.0,5.0,3007,hard,0.28825094001150864,0.7987798161023285,2.361933092267618,0.02,0.01891767732754185
1000,400,3.0,5.0,3007,none,0.23038900512278374,0.7803306633308283,0.6909573121371181,0.005,0.6470436104360201
1000,400,3.0,5.0,3008,hard,0.14734864932504507,0.7828981955228412,5.454228124964666,0.025,0.008448977999046333
1000,400,3.0,5.0,3008,none,0.07851735230781423,0.767405484100939,1.0069865712909487,0.03,0.522151835067367
1000,400,3.0,5.0,3009,hard,0.308612495160427,0.7730392645077426,2.243579669714139,0.06,0.035138875800993924
1000,400,3.0,5.0,3009,none,0.11620394896626456,0.7502207982027714,0.7319044341268977,0.02,0.620875871777063
1000,400,3.0,5.0,3010,hard,0.15100277185442176,0.7677666688073971,4.921291044850515,0.08,0.02757258193191743
1000,400,3.0,5.0,3010,none,0.0862476442311376,0.7481183560916118,0.9922229784108864,0.01,0.6942132968280094
1000,400,3.0,5.0,3011,hard,0.15796770032715213,0.7904284510619286,4.872872389703501,0.075,0.006958867873185797
1000,400,3.0,5.0,3011,none,0.10912786836006227,0.7694434967699305,1.133107076924083,0.01,0.5363204545490475
1000,400,3.0,5.0,3012,hard,0.28272407004789907,0.757026959361514,2.4924644608697375,0.08,0.027593921588119887
1000,400,3.0,5.0,3012,none,0.12853330801670076,0.7353574218655231,0.6591825518038729,0.005,0.5982903678070406
1000,400,3.0,5.0,3013,hard,0.2695098569690924,0.7764276639862688,2.6333121006080016,0.06,0.02398731726171516
1000,400,3.0,5.0,3013,none,0.1052475463647389,0.751775190801603,0.9412892001234492,0.05,0.6136087775789562
1000,400,3.0,5.0,3014,hard,0.16275696683914034,0.7827531135494268,4.384435213261853,0.07,0.01722577227027343
1000,400,3.0,5.0,3014,none,0.08723993868658227,0.759044444316246,1.0868690159788685,0.025,0.6391226431570944
1000,400,3.0,5.0,3015,hard,0.1810641062251372,0.778060173683554,4.496958739445507,0.075,0.002768449028757964
1000,400,3.0,5.0,3015,none,0.0908723705967629,0.7568071431472219,0.7658879638344107,0.015,0.6307928957259314
1000,400,3.0,5.0,3016,hard,0.21851627556963193,0.7809611119965508,3.5577031383219055,0.015,0.02654100014459635
1000,400,3.0,5.0,3016,none,0.0921034840836129,0.7566072094901871,1.2107290768799006,0.02,0.5983441063875535
1000,400,3.0,5.0,3017,hard,0.2923491782048851,0.7718405223707975,2.208056097388725,0.035,0.03137665760509016
1000,400,3.0,5.0,3017,none,0.23259191230843845,0.7455582837966436,0.7525077664507713,0.01,0.6512611176714944
1000,400,3.0,5.0,3018,hard,0.17010332692651417,0.8002133984288319,4.418114587105172,0.08,0.004065959684502616
1000,400,3.0,5.0,3018,none,0.12447243487594781,0.7794570483230941,0.7870862117196175,0.005,0.6046139630771363
1000,400,3.0,5.0,3019,hard,0.21283120856343538,0.7738796837296941,3.393915673496581,0.05,0.0098582186108699
1000,400,3.0,5.0,3019,none,0.09701672835992983,0.7548990744026047,1.4726313345155648,0.005,0.5696886109359852
