task,region,noise,seed,init_mae,init_in,init_out,p_gate,cx,cy,detect_dist,arm,hp,mae,err_in,err_out,ess
synthetic,hard,gauss,4010,0.1468173785187784,0.3943607997026005,0.11234038251795557,0.05,0.2695394585893258,0.7238097359820905,0.0326759907469044,random_centre,"random_centre|alpha=0.2,sigma=0.2",0.10259672704508102,0.3135128981632226,0.07322104841313251,0.9199756604279866
synthetic,hard,gauss,4010,0.1468173785187784,0.3943607997026005,0.11234038251795557,0.05,0.2695394585893258,0.7238097359820905,0.0326759907469044,oracle,"oracle|alpha=0.2,sigma=0.2",0.10142363929820195,0.291145869952851,0.07499977977381478,0.9293653481519054
synthetic,hard,gauss,4011,0.13322122348472923,0.4181793676270992,0.08903337381552544,0.045,0.256021940315968,0.7287746923015397,0.022063033609714674,uniform,uniform,0.10977551251158772,0.3799718471869955,0.06787674504964893,1.0
synthetic,hard,gauss,4011,0.13322122348472923,0.4181793676270992,0.08903337381552544,0.045,0.256021940315968,0.7287746923015397,0.022063033609714674,weakspot,"weakspot|alpha=0.2,sigma=0.2",0.1244229967579939,0.3707721352052031,0.0862221629878087,0.9297992947071365
synthetic,hard,gauss,4011,0.13322122348472923,0.4181793676270992,0.08903337381552544,0.045,0.256021940315968,0.7287746923015397,0.022063033609714674,loss,loss|alpha=0.2,0.12018274249047244,0.36709879590870637,0.08189399842879423,0.9309141588064594
synthetic,hard,gauss,4011,0.13322122348472923,0.4181793676270992,0.08903337381552544,0.045,0.256021940315968,0.7287746923015397,0.022063033609714674,jtt,"jtt|q=0.2,lam=2",0.11783978479562447,0.36950362401199843,0.0788148117493661,0.9
synthetic,hard,gauss,4011,0.13322122348472923,0.4181793676270992,0.08903337381552544,0.045,0.256021940315968,0.7287746923015397,0.022063033609714674,density,density|alpha=0.8,0.11362912541990153,0.37929700358830537,0.07243257601867921,0.9656659018361695
synthetic,hard,gauss,4011,0.13322122348472923,0.4181793676270992,0.08903337381552544,0.045,0.256021940315968,0.7287746923015397,0.022063033609714674,smoothed_loss,smoothed_loss|alpha=0.2,0.11872186959490919,0.3713519662589576,0.07954706107380206,0.9603550733133384
synthetic,hard,gauss,4011,0.13322122348472923,0.4181793676270992,0.08903337381552544,0.045,0.256021940315968,0.7287746923015397,0.022063033609714674,random_centre,"random_centre|alpha=0.2,sigma=0.2",0.11053866383593489,0.38115493591346833,0.06857477757961508,0.8966326493928278
synthetic,hard,gauss,4011,0.13322122348472923,0.4181793676270992,0.08903337381552544,0.045,0.256021940315968,0.7287746923015397,0.022063033609714674,oracle,"oracle|alpha=0.2,sigma=0.2",0.1251512212535197,0.3708374038545132,0.08705319062783866,0.9258731769579477
synthetic,hard,gauss,4012,0.153757553963609,0.4099387017780011,0.12201383769888657,0.005,0.2529329189347954,0.7184906969895425,0.03164550820705694,uniform,uniform,0.10002856880838991,0.3343544584673943,0.07099296404873244,1.0
synthetic,hard,gauss,4012,0.153757553963609,0.4099387017780011,0.12201383769888657,0.005,0.2529329189347954,0.7184906969895425,0.03164550820705694,weakspot,"weakspot|alpha=0.2,sigma=0.2",0.10233136277081017,0.32730934018733615,0.07445406913757388,0.9384511554798294
synthetic,hard,gauss,4012,0.153757553963609,0.4099387017780011,0.12201383769888657,0.005,0.2529329189347954,0.7184906969895425,0.03164550820705694,loss,loss|alpha=0.2,0.09967642582729748,0.3240543742590221,0.07187348251221162,0.9402653229886629
synthetic,hard,gauss,4012,0.153757553963609,0.4099387017780011,0.12201383769888657,0.005,0.2529329189347954,0.7184906969895425,0.03164550820705694,jtt,"jtt|q=0.2,lam=2",0.09961382630404952,0.3190765097646476,0.07241993942399227,0.9000000000000004
synthetic,hard,gauss,4012,0.153757553963609,0.4099387017780011,0.12201383769888657,0.005,0.2529329189347954,0.7184906969895425,0.03164550820705694,density,density|alpha=0.8,0.09906688658955509,0.3416151846308429,0.06901243324979452,0.9677997693390736
synthetic,hard,gauss,4012,0.153757553963609,0.4099387017780011,0.12201383769888657,0.005,0.2529329189347954,0.7184906969895425,0.03164550820705694,smoothed_loss,smoothed_loss|alpha=0.2,0.10107879707112968,0.32561917595948453,0.07325572680145717,0.9639818092945633
synthetic,hard,gauss,4012,0.153757553963609,0.4099387017780011,0.12201383769888657,0.005,0.2529329189347954,0.7184906969895425,0.03164550820705694,random_centre,"random_centre|alpha=0.2,sigma=0.2",0.10069375995860311,0.33709667642668456,0.07140078829172367,0.8844931660427789
synthetic,hard,gauss,4012,0.153757553963609,0.4099387017780011,0.12201383769888657,0.005,0.2529329189347954,0.7184906969895425,0.03164550820705694,oracle,"oracle|alpha=0.2,sigma=0.2",0.10206955462776134,0.32804945212858666,0.07406811186353994,0.9346239130839104
synthetic,hard,gauss,4013,0.16921306422981086,0.4494174758845656,0.12650832963880962,0.015,0.2782450741985463,0.7378072527743933,0.030764383650398842,uniform,uniform,0.1136932858495927,0.3933021480649034,0.07107931635610398,1.0
